order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_amount,total_amount,region
O004667,C04372,2026-05-23,cancelled,Bank Transfer,5,12.99,31.18,West
O004668,C00253,2024-08-18,completed,Bank Transfer,0,4.99,51.93,East
O004669,C00330,2026-04-03,completed,COD,10,8.99,196.96,East
O004670,C04281,2024-10-02,completed,Bank Transfer,10,0.0,472.08,West
O004671,C01934,2026-04-06,cancelled,Card,0,4.99,61.96,East
O004672,C02801,2026-06-11,completed,COD,0,4.99,90.54,North
O004673,C01421,2025-07-08,completed,Bank Transfer,5,8.99,86.45,West
O004674,C01118,2025-07-24,completed,Card,0,12.99,124.76,South
O004675,C02232,2025-06-29,completed,Card,35,4.99,213.58,North
O004676,C00645,2025-08-08,completed,Wallet,20,12.99,116.18,West
O004677,C03010,2026-02-18,completed,COD,10,8.99,32.7,West
O004678,C00664,2025-01-22,completed,Card,5,8.99,66.21,South
O004679,C03862,2025-01-23,completed,Wallet,0,12.99,137.26,West
O004680,C01991,2026-06-07,completed,COD,10,12.99,78.98,East
O004681,C00042,2026-03-12,completed,Wallet,0,8.99,81.43,North
O004682,C02308,2025-07-29,completed,Wallet,5,0.0,83.19,South
O004683,C02157,2024-11-24,completed,Card,10,12.99,122.74,East
O004684,C00288,2026-05-28,completed,COD,0,12.99,48.61,East
O004685,C01451,2026-04-02,completed,Card,0,4.99,194.5,West
O004686,C01436,2025-02-25,completed,COD,5,0.0,32.47,North
O004687,C03681,2025-07-30,completed,COD,20,12.99,135.14,East
O004688,C03843,2025-05-02,completed,Card,0,8.99,69.49,North
O004689,C01372,2026-03-07,completed,COD,0,4.99,109.87,East
O004690,C04660,2025-11-13,completed,COD,35,12.99,306.78,East
O004691,C01170,2025-06-25,completed,COD,0,0.0,247.75,South
O004692,C02635,2026-06-06,completed,Card,0,4.99,210.03,East
O004693,C00864,2025-09-17,completed,Wallet,20,8.99,280.92,West
O004694,C00768,2025-06-18,cancelled,COD,5,4.99,424.5,South
O004695,C02515,2026-05-07,completed,Wallet,5,12.99,194.94,South
O004696,C01229,2025-05-24,completed,Bank Transfer,10,12.99,148.89,West
O004697,C00260,2025-05-01,completed,Bank Transfer,0,4.99,49.18,South
O004698,C04902,2025-04-10,shipped,Bank Transfer,0,12.99,166.85,East
O004699,C03488,2024-12-08,completed,Bank Transfer,0,4.99,139.4,North
O004700,C03386,2025-01-20,completed,Wallet,35,4.99,318.52,West
O004701,C04421,2024-09-05,completed,COD,0,12.99,183.57,Central
O004702,C03646,2025-12-13,completed,Card,35,12.99,48.93,South
O004703,C00979,2025-09-04,completed,Card,0,12.99,131.82,East
O004704,C04494,2026-05-11,completed,Wallet,0,8.99,199.63,North
O004705,C02475,2025-09-19,completed,Bank Transfer,0,4.99,112.68,North
O004706,C04278,2024-08-28,completed,Bank Transfer,0,4.99,416.88,East
O004707,C04401,2025-09-26,completed,Bank Transfer,0,8.99,178.68,North
O004708,C00038,2024-11-05,completed,Wallet,10,8.99,61.71,West
O004709,C04262,2024-07-28,completed,Bank Transfer,20,0.0,47.4,Central
O004710,C00399,2025-10-27,completed,Wallet,10,0.0,57.21,West
O004711,C03909,2024-07-20,completed,COD,10,4.99,72.62,West
O004712,C03329,2025-04-25,completed,Bank Transfer,0,4.99,108.75,West
O004713,C00932,2026-04-14,completed,COD,0,8.99,138.59,South
O004714,C04650,2025-01-03,completed,COD,0,12.99,251.65,Central
O004715,C02185,2025-11-20,cancelled,Bank Transfer,0,0.0,238.72,North
O004716,C01855,2025-04-01,completed,Wallet,0,0.0,83.27,East
O004717,C04916,2024-09-21,completed,Wallet,0,12.99,83.85,East
O004718,C02778,2024-11-21,completed,Bank Transfer,0,4.99,230.13,South
O004719,C01210,2024-08-24,shipped,Wallet,5,8.99,72.07,West
O004720,C04310,2024-10-19,completed,Bank Transfer,10,0.0,156.65,North
O004721,C00666,2024-10-26,completed,Bank Transfer,5,4.99,28.58,North
O004722,C03005,2026-04-05,completed,Wallet,5,8.99,142.9,East
O004723,C02065,2026-02-09,completed,Wallet,20,12.99,129.58,Central
O004724,C04163,2025-03-15,completed,Bank Transfer,10,4.99,72.88,West
O004725,C00755,2025-12-10,completed,Bank Transfer,10,0.0,44.26,West
O004726,C02931,2024-11-26,completed,Card,5,0.0,38.18,East
O004727,C02353,2025-10-09,completed,COD,0,4.99,123.01,East
O004728,C02450,2024-11-25,completed,COD,0,8.99,167.96,West
O004729,C03095,2025-10-11,completed,Bank Transfer,35,4.99,17.38,Central
O004730,C01843,2025-03-18,completed,Bank Transfer,5,0.0,16.73,North
O004731,C01975,2026-03-19,shipped,Bank Transfer,0,4.99,43.2,North
O004732,C01517,2026-03-01,completed,COD,0,4.99,48.53,West
O004733,C01263,2025-03-01,completed,Bank Transfer,10,4.99,59.76,Central
O004734,C04718,2024-07-30,shipped,COD,0,8.99,123.51,West
O004735,C02302,2025-02-20,cancelled,Bank Transfer,0,12.99,210.82,West
O004736,C01758,2025-01-22,completed,Wallet,5,4.99,213.06,South
O004737,C03953,2025-05-07,shipped,Bank Transfer,10,8.99,168.25,East
O004738,C00651,2025-08-23,shipped,Card,5,8.99,206.73,East
O004739,C04088,2026-06-22,completed,COD,5,0.0,50.34,East
O004740,C00014,2024-08-15,completed,Wallet,20,0.0,165.23,East
O004741,C00030,2025-08-09,completed,Card,0,8.99,180.39,East
O004742,C01321,2024-11-03,completed,Bank Transfer,0,0.0,30.95,Central
O004743,C00224,2025-08-03,completed,Bank Transfer,10,12.99,253.65,East
O004744,C02471,2025-10-08,completed,Bank Transfer,0,4.99,186.1,North
O004745,C04586,2026-02-11,completed,Card,0,4.99,66.11,South
O004746,C00841,2025-08-13,completed,COD,10,8.99,20.76,West
O004747,C01138,2024-11-07,completed,COD,5,0.0,147.95,Central
O004748,C00607,2026-04-28,shipped,Bank Transfer,20,8.99,83.05,South
O004749,C02031,2025-04-22,completed,Bank Transfer,5,0.0,35.08,North
O004750,C02141,2025-06-15,completed,Card,5,4.99,107.18,Central
O004751,C00562,2025-10-11,completed,Wallet,5,4.99,73.19,Central
O004752,C04710,2025-01-10,completed,COD,35,8.99,187.09,Central
O004753,C01672,2026-06-21,shipped,Wallet,0,12.99,16.12,Central
O004754,C01115,2024-08-02,completed,COD,0,4.99,200.17,West
O004755,C03806,2024-10-21,completed,Card,0,12.99,101.4,West
O004756,C03306,2026-06-22,completed,Wallet,0,8.99,166.45,South
O004757,C00264,2025-05-26,completed,Wallet,0,4.99,267.87,Central
O004758,C04747,2026-04-13,cancelled,Bank Transfer,0,12.99,140.25,West
O004759,C02241,2026-04-22,completed,Card,0,0.0,197.97,North
O004760,C04064,2026-06-22,completed,Card,20,8.99,28.19,West
O004761,C03078,2025-12-11,completed,Wallet,0,12.99,38.47,North
O004762,C03996,2025-11-11,completed,Card,20,8.99,100.08,East
O004763,C01432,2025-09-21,shipped,Wallet,0,8.99,63.05,North
O004764,C01074,2025-11-11,completed,Card,20,0.0,181.06,West
O004765,C04106,2025-01-04,completed,Card,20,0.0,148.28,Central
O004766,C04186,2026-02-15,completed,Wallet,20,0.0,229.98,East
O004767,C00018,2024-11-14,completed,Card,5,0.0,123.03,South
O004768,C00493,2025-06-15,completed,Wallet,0,8.99,28.22,East
O004769,C02135,2025-03-30,completed,COD,5,4.99,231.64,West
O004770,C01597,2026-01-07,completed,COD,0,12.99,224.31,West
O004771,C04259,2025-01-02,completed,COD,0,8.99,82.88,North
O004772,C02777,2024-11-28,completed,COD,20,0.0,278.99,North
O004773,C00583,2026-02-10,completed,COD,0,4.99,25.2,West
O004774,C02326,2025-06-20,completed,Wallet,0,8.99,87.69,East
O004775,C00959,2025-12-08,completed,Card,20,4.99,51.11,West
O004776,C03564,2026-04-02,shipped,COD,10,8.99,194.64,West
O004777,C03275,2026-03-01,completed,Card,5,0.0,64.02,West
O004778,C02905,2025-04-18,cancelled,Bank Transfer,0,4.99,211.23,East
O004779,C01572,2024-11-02,completed,Card,0,0.0,47.31,North
O004780,C03151,2026-05-31,shipped,Bank Transfer,10,8.99,371.91,Central
O004781,C01234,2025-02-11,completed,Card,0,4.99,81.53,East
O004782,C01418,2026-01-12,completed,Bank Transfer,0,8.99,74.96,West
O004783,C02610,2026-01-12,completed,Bank Transfer,35,8.99,185.06,West
O004784,C00973,2025-05-19,completed,COD,5,4.99,140.02,North
O004785,C03160,2024-10-28,completed,Bank Transfer,0,12.99,82.21,North
O004786,C04438,2025-06-10,completed,Bank Transfer,0,12.99,73.01,East
O004787,C03575,2024-10-15,completed,Wallet,10,8.99,300.86,South
O004788,C00992,2025-03-14,completed,COD,0,12.99,96.53,South
O004789,C01910,2025-04-06,shipped,Bank Transfer,0,4.99,99.44,North
O004790,C03695,2025-07-13,completed,Wallet,5,4.99,38.89,East
O004791,C02945,2024-11-13,completed,Wallet,0,0.0,316.38,East
O004792,C03908,2026-03-09,completed,Card,10,0.0,50.0,West
O004793,C04589,2024-08-27,completed,COD,10,0.0,45.62,East
O004794,C03592,2026-06-19,completed,COD,0,8.99,201.21,West
O004795,C04752,2025-02-14,completed,Wallet,20,12.99,3.36,East
O004796,C01570,2025-06-22,completed,Card,35,8.99,119.47,South
O004797,C03162,2026-03-31,completed,Wallet,5,0.0,74.68,West
O004798,C01942,2025-10-20,completed,COD,0,8.99,89.83,Central
O004799,C02689,2024-08-11,completed,COD,5,8.99,51.42,North
O004800,C02767,2025-09-14,completed,COD,10,12.99,63.14,West
O004801,C03712,2025-08-17,completed,COD,10,0.0,17.48,South
O004802,C03247,2026-05-11,completed,Bank Transfer,20,8.99,185.18,South
O004803,C04542,2025-08-15,completed,Card,10,0.0,82.6,West
O004804,C03447,2026-06-24,completed,COD,10,8.99,211.49,North
O004805,C01125,2025-07-22,completed,Wallet,0,4.99,403.7,Central
O004806,C02574,2024-11-18,completed,Card,0,0.0,48.83,Central
O004807,C01863,2025-07-04,completed,Wallet,5,12.99,160.32,South
O004808,C02716,2026-04-30,completed,Wallet,20,12.99,44.61,West
O004809,C00111,2024-07-13,completed,Wallet,5,4.99,56.81,North
O004810,C04892,2025-04-17,completed,COD,5,12.99,95.96,North
O004811,C04836,2024-08-04,completed,Card,0,8.99,362.37,North
O004812,C02617,2026-03-06,cancelled,Wallet,0,0.0,77.65,North
O004813,C04087,2025-07-08,cancelled,Card,20,4.99,93.84,North
O004814,C03839,2025-12-05,completed,Card,0,4.99,146.05,North
O004815,C00382,2026-06-06,completed,COD,5,8.99,92.38,North
O004816,C00694,2026-02-27,completed,COD,35,4.99,39.88,South
O004817,C04345,2025-04-24,completed,COD,5,4.99,223.47,West
O004818,C00896,2026-05-13,completed,Card,0,8.99,71.28,West
O004819,C03536,2025-06-10,completed,Wallet,0,0.0,27.64,North
O004820,C04836,2026-06-14,completed,COD,0,8.99,127.61,South
O004821,C04313,2026-06-16,completed,Bank Transfer,20,0.0,232.96,East
O004822,C04769,2024-12-09,completed,Wallet,5,0.0,62.11,West
O004823,C04255,2026-01-19,completed,Bank Transfer,0,0.0,83.48,North
O004824,C00049,2025-11-21,completed,Bank Transfer,10,0.0,120.59,East
O004825,C01237,2026-01-13,completed,Card,5,4.99,66.76,North
O004826,C04860,2024-10-31,completed,COD,5,8.99,101.56,North
O004827,C01458,2025-07-03,completed,COD,0,8.99,294.07,North
O004828,C00365,2024-10-19,completed,Wallet,0,4.99,103.17,South
O004829,C01690,2026-04-16,completed,Card,5,12.99,147.57,West
O004830,C00488,2026-03-29,completed,COD,5,8.99,75.1,East
O004831,C03477,2025-08-28,completed,Wallet,0,0.0,125.23,West
O004832,C04284,2024-10-03,completed,Bank Transfer,5,12.99,136.88,West
O004833,C03299,2025-10-22,shipped,Card,10,8.99,177.43,East
O004834,C03472,2025-05-17,completed,COD,0,0.0,69.25,West
O004835,C02440,2026-01-26,shipped,Card,0,8.99,86.32,North
O004836,C03566,2024-09-11,shipped,COD,10,0.0,190.09,West
O004837,C02721,2025-04-23,shipped,Bank Transfer,0,0.0,74.48,South
O004838,C01703,2025-03-21,completed,Wallet,10,12.99,39.74,West
O004839,C02254,2026-05-26,completed,COD,10,4.99,67.01,West
O004840,C00282,2025-02-03,completed,Wallet,0,8.99,185.87,North
O004841,C01624,2026-06-21,completed,Card,10,8.99,205.26,West
O004842,C03081,2026-05-04,completed,COD,0,4.99,163.53,West
O004843,C04070,2025-09-02,completed,Card,20,12.99,228.28,East
O004844,C01184,2024-11-05,completed,Card,0,0.0,340.46,West
O004845,C02856,2024-12-09,completed,Wallet,20,12.99,206.94,South
O004846,C03042,2024-07-13,completed,COD,0,0.0,92.23,East
O004847,C03828,2026-01-16,completed,Bank Transfer,20,12.99,29.5,North
O004848,C01131,2025-12-11,completed,COD,0,12.99,45.4,West
O004849,C00795,2025-02-20,completed,Wallet,0,0.0,53.83,Central
O004850,C04226,2025-12-16,completed,Card,0,0.0,256.89,North
O004851,C01233,2025-08-25,completed,Card,0,8.99,57.14,South
O004852,C00802,2026-02-16,completed,Card,0,8.99,56.7,West
O004853,C02027,2024-09-02,completed,COD,0,8.99,61.8,West
O004854,C01547,2024-11-22,completed,Wallet,0,12.99,123.5,Central
O004855,C01121,2026-02-09,completed,Bank Transfer,20,12.99,127.66,West
O004856,C00347,2025-03-27,completed,Bank Transfer,10,4.99,127.37,West
O004857,C03051,2026-05-31,completed,COD,0,12.99,63.41,West
O004858,C01153,2026-04-04,completed,Wallet,0,4.99,201.52,East
O004859,C03571,2024-09-07,completed,Bank Transfer,10,8.99,95.67,East
O004860,C01540,2025-04-21,completed,Card,0,8.99,182.91,North
O004861,C01135,2025-12-16,completed,Wallet,10,0.0,129.4,North
O004862,C04179,2024-10-08,shipped,Card,5,4.99,61.57,Central
O004863,C00065,2026-03-20,completed,Wallet,20,4.99,76.84,North
O004864,C00443,2024-09-10,completed,Wallet,35,0.0,51.36,North
O004865,C03033,2024-09-18,completed,Bank Transfer,0,12.99,26.53,North
O004866,C00260,2025-08-01,completed,COD,0,8.99,115.43,West
O004867,C04905,2024-12-27,completed,Card,0,12.99,54.74,North
O004868,C02045,2025-10-09,completed,COD,20,4.99,33.27,West
O004869,C01636,2025-04-12,completed,Wallet,10,0.0,176.78,West
O004870,C01626,2025-01-14,completed,Card,20,12.99,238.07,East
O004871,C03171,2026-03-02,completed,COD,0,8.99,56.91,East
O004872,C01672,2024-10-25,completed,Card,0,12.99,634.41,North
O004873,C00239,2025-06-25,completed,COD,10,8.99,173.21,North
O004874,C00069,2024-10-31,shipped,Bank Transfer,0,8.99,114.63,West
O004875,C02844,2024-10-08,completed,Bank Transfer,20,4.99,17.4,West
O004876,C00618,2024-11-27,completed,Card,10,0.0,177.96,West
O004877,C02800,2025-01-03,completed,Bank Transfer,0,0.0,40.08,West
O004878,C04864,2025-04-27,shipped,Bank Transfer,0,12.99,45.93,South
O004879,C02836,2025-06-06,completed,COD,0,0.0,156.6,West
O004880,C03997,2024-10-10,completed,COD,5,8.99,341.84,South
O004881,C02428,2024-07-29,completed,COD,5,12.99,118.41,North
O004882,C00920,2024-09-08,completed,Bank Transfer,5,12.99,200.01,North
O004883,C02252,2025-10-03,completed,Card,20,8.99,337.69,South
O004884,C03192,2026-06-11,completed,COD,20,12.99,26.17,North
O004885,C04324,2024-07-19,completed,Bank Transfer,5,8.99,158.3,East
O004886,C02056,2024-07-26,completed,COD,0,0.0,243.45,East
O004887,C00066,2026-01-21,completed,Bank Transfer,0,12.99,218.62,South
O004888,C02748,2025-12-11,completed,Wallet,0,8.99,282.65,West
O004889,C01873,2025-12-17,completed,Card,0,4.99,84.66,South
O004890,C04180,2024-11-04,completed,Bank Transfer,5,0.0,159.69,Central
O004891,C02083,2026-03-23,shipped,COD,0,8.99,245.28,Central
O004892,C03061,2025-09-28,completed,Card,0,8.99,154.33,East
O004893,C04144,2024-10-23,completed,Bank Transfer,5,12.99,35.62,North
O004894,C02912,2024-09-23,completed,Bank Transfer,0,4.99,42.34,South
O004895,C01948,2025-09-13,completed,Wallet,0,12.99,223.07,East
O004896,C01825,2026-01-19,completed,Wallet,0,0.0,6.36,South
O004897,C00446,2026-01-21,completed,Card,5,12.99,161.15,West
O004898,C00989,2025-09-02,cancelled,Wallet,10,8.99,183.02,East
O004899,C00612,2025-07-11,completed,Bank Transfer,20,8.99,141.42,South
O004900,C01081,2025-11-19,completed,Bank Transfer,0,12.99,224.11,East
O004901,C00601,2024-10-04,completed,COD,0,8.99,182.56,West
O004902,C03419,2025-03-24,shipped,COD,5,4.99,9.57,South
O004903,C03019,2024-09-11,completed,COD,5,12.99,18.94,West
O004904,C03930,2026-03-04,completed,Wallet,35,4.99,57.55,South
O004905,C02650,2025-09-15,completed,COD,0,0.0,141.02,East
O004906,C01522,2026-01-18,completed,Wallet,5,8.99,130.57,East
O004907,C01246,2025-06-28,cancelled,Card,0,4.99,43.32,East
O004908,C00462,2026-05-09,completed,Card,5,12.99,253.96,North
O004909,C00944,2026-05-09,completed,COD,0,4.99,398.36,East
O004910,C02506,2025-09-23,shipped,Bank Transfer,5,4.99,182.52,North
O004911,C04547,2026-02-28,completed,COD,0,8.99,128.78,South
O004912,C01826,2025-10-24,completed,Card,0,4.99,142.66,West
O004913,C02929,2025-12-10,completed,COD,0,4.99,76.01,West
O004914,C01318,2024-12-28,completed,Bank Transfer,10,0.0,41.4,West
O004915,C04216,2026-06-17,completed,Wallet,35,4.99,203.65,West
O004916,C00375,2024-11-12,completed,Bank Transfer,20,8.99,221.21,West
O004917,C01322,2025-11-19,cancelled,Bank Transfer,35,0.0,250.32,North
O004918,C04946,2025-09-16,completed,Bank Transfer,0,4.99,137.46,South
O004919,C02373,2024-09-06,completed,Bank Transfer,10,8.99,31.61,North
O004920,C03877,2026-01-16,completed,Card,10,12.99,29.53,West
O004921,C01284,2024-08-26,completed,Card,0,8.99,44.52,West
O004922,C04137,2025-07-07,shipped,Wallet,5,4.99,277.76,East
O004923,C00797,2026-02-15,completed,Bank Transfer,0,12.99,27.08,West
O004924,C02143,2024-09-30,completed,COD,20,8.99,93.97,North
O004925,C01945,2025-03-20,completed,Bank Transfer,20,4.99,68.0,North
O004926,C04590,2025-07-06,completed,Bank Transfer,0,0.0,30.57,North
O004927,C00015,2026-05-05,completed,Wallet,10,12.99,149.63,South
O004928,C04792,2025-04-05,completed,Card,35,8.99,283.73,South
O004929,C04449,2024-09-25,completed,COD,0,12.99,100.51,North
O004930,C01569,2024-10-04,cancelled,Card,10,4.99,22.47,East
O004931,C02249,2024-11-22,completed,COD,5,8.99,99.8,East
O004932,C03726,2026-03-24,shipped,Wallet,0,0.0,64.68,East
O004933,C00617,2026-01-15,completed,COD,0,8.99,82.24,South
O004934,C01360,2025-05-01,completed,Card,0,12.99,89.56,West
O004935,C02334,2026-03-10,completed,COD,0,4.99,315.1,West
O004936,C04041,2026-05-01,completed,Wallet,0,0.0,143.42,South
O004937,C04352,2026-03-25,completed,Bank Transfer,5,12.99,142.19,North
O004938,C02501,2024-07-04,completed,Wallet,5,8.99,63.59,South
O004939,C04786,2024-09-11,completed,COD,10,8.99,198.99,West
O004940,C04836,2025-12-11,completed,COD,0,12.99,263.89,North
O004941,C00008,2025-04-05,completed,Wallet,20,8.99,163.87,South
O004942,C02895,2024-10-24,completed,Wallet,10,8.99,153.41,West
O004943,C04873,2025-10-15,completed,COD,5,8.99,29.32,East
O004944,C01322,2025-03-17,completed,Card,5,8.99,138.85,West
O004945,C01618,2026-05-01,completed,Wallet,0,0.0,266.67,North
O004946,C01569,2025-08-25,completed,COD,0,4.99,143.74,East
O004947,C03534,2024-12-22,completed,Card,10,8.99,220.61,West
O004948,C02151,2026-05-13,shipped,Wallet,0,8.99,82.51,South
O004949,C03763,2025-09-11,completed,COD,0,4.99,59.41,East
O004950,C01806,2025-02-02,completed,Card,0,4.99,40.04,East
O004951,C04532,2024-10-13,shipped,COD,20,4.99,238.25,North
O004952,C01295,2025-08-09,completed,COD,10,12.99,96.52,East
O004953,C02048,2025-12-27,completed,Card,10,4.99,265.7,South
O004954,C04283,2026-03-02,completed,COD,10,8.99,74.57,South
O004955,C03831,2024-10-01,completed,Wallet,10,8.99,227.72,North
O004956,C01864,2025-05-12,completed,Bank Transfer,35,4.99,112.19,South
O004957,C03426,2026-06-29,completed,Card,0,12.99,81.91,West
O004958,C02283,2025-10-25,completed,Bank Transfer,0,8.99,82.45,East
O004959,C01626,2024-09-06,completed,Card,35,4.99,193.92,West
O004960,C01462,2026-04-30,shipped,Bank Transfer,5,8.99,143.48,West
O004961,C04130,2025-11-12,completed,Wallet,20,8.99,237.62,North
O004962,C04048,2025-06-01,completed,COD,5,12.99,264.19,North
O004963,C04458,2026-01-18,completed,Card,10,8.99,91.14,South
O004964,C01983,2025-10-16,completed,Wallet,5,12.99,165.93,East
O004965,C02834,2025-01-05,completed,Card,20,4.99,100.97,South
O004966,C00463,2026-02-01,completed,Card,0,0.0,77.35,North
O004967,C04095,2025-01-02,shipped,Wallet,0,12.99,144.94,East
O004968,C00854,2024-12-14,completed,COD,20,12.99,35.47,East
O004969,C03124,2025-09-08,completed,COD,0,0.0,208.89,West
O004970,C04345,2024-07-14,completed,COD,20,4.99,133.35,South
O004971,C03945,2025-10-03,completed,COD,0,8.99,61.73,North
O004972,C04085,2025-08-06,completed,Card,35,0.0,135.61,West
O004973,C03090,2025-12-08,completed,Wallet,0,4.99,25.65,West
O004974,C04758,2024-10-25,completed,Wallet,0,4.99,38.85,North
O004975,C03464,2025-08-28,completed,COD,0,12.99,39.06,South
O004976,C03272,2025-05-18,shipped,COD,10,12.99,35.26,South
O004977,C00187,2024-11-05,completed,Card,0,0.0,113.59,Central
O004978,C03198,2025-05-26,completed,Bank Transfer,0,0.0,135.14,East
O004979,C00481,2026-05-05,completed,Wallet,0,0.0,495.43,North
O004980,C01948,2026-02-21,completed,Card,0,4.99,230.81,East
O004981,C02067,2024-10-30,completed,Bank Transfer,0,0.0,15.42,North
O004982,C02034,2026-03-10,shipped,Card,10,8.99,320.55,East
O004983,C03946,2025-08-17,completed,COD,5,12.99,62.41,Central
O004984,C03461,2024-08-04,completed,Wallet,10,4.99,157.34,East
O004985,C00318,2026-05-02,completed,COD,5,12.99,95.21,East
O004986,C01888,2025-07-19,completed,Card,0,8.99,334.19,North
O004987,C00068,2026-04-27,completed,COD,20,4.99,217.72,East
