customer_id,signup_date,region,age_group,acquisition_channel,loyalty_tier
C01771,2025-04-01,East,25-34,Paid Search,Silver
C01772,2025-03-22,West,18-24,Organic,Gold
C01773,2025-04-14,West,55+,Social,Platinum
C01774,2026-01-12,North,25-34,Email,Bronze
C01775,2024-10-04,North,35-44,Referral,Silver
C01776,2025-02-28,South,35-44,Organic,Silver
C01777,2024-10-27,West,35-44,Paid Search,Bronze
C01778,2025-02-10,South,35-44,Email,Silver
C01779,2025-11-12,West,35-44,Organic,Bronze
C01780,2024-08-04,North,18-24,Email,Bronze
C01781,2025-03-05,South,45-54,Paid Search,Bronze
C01782,2024-07-18,East,18-24,Organic,Silver
C01783,2026-05-28,North,35-44,Paid Search,Silver
C01784,2025-12-13,Central,25-34,Email,Bronze
C01785,2024-12-25,North,35-44,Referral,Bronze
C01786,2024-11-22,Central,18-24,Organic,Silver
C01787,2024-09-11,North,45-54,Social,Bronze
C01788,2025-06-10,Central,35-44,Paid Search,Bronze
C01789,2026-01-01,East,18-24,Email,Bronze
C01790,2025-08-30,North,18-24,Email,Gold
C01791,2026-04-04,North,35-44,Referral,Bronze
C01792,2025-03-08,North,45-54,Paid Search,Silver
C01793,2025-01-19,East,35-44,Paid Search,Gold
C01794,2025-06-14,West,45-54,Paid Search,Bronze
C01795,2024-11-25,South,45-54,Email,Gold
C01796,2026-06-12,East,55+,Social,Bronze
C01797,2024-11-13,East,55+,Organic,Bronze
C01798,2025-06-15,East,55+,Referral,Bronze
C01799,2025-07-16,West,45-54,Organic,Silver
C01800,2024-08-11,East,35-44,Referral,Gold
C01801,2025-06-07,West,35-44,Organic,Silver
C01802,2025-05-28,Central,45-54,Social,Silver
C01803,2025-01-06,South,18-24,Paid Search,Bronze
C01804,2024-10-02,North,45-54,Email,Gold
C01805,2024-08-02,North,35-44,Social,Bronze
C01806,2024-07-07,East,35-44,Paid Search,Bronze
C01807,2025-06-17,South,55+,Social,Platinum
C01808,2024-09-04,Central,45-54,Referral,Bronze
C01809,2026-05-31,East,55+,Paid Search,Bronze
C01810,2024-12-26,East,55+,Paid Search,Bronze
C01811,2025-10-19,West,55+,Organic,Bronze
C01812,2025-11-03,South,25-34,Email,Silver
C01813,2025-06-27,West,18-24,Email,Bronze
C01814,2026-04-06,North,25-34,Email,Gold
C01815,2024-09-19,East,45-54,Organic,Bronze
C01816,2024-12-18,Central,55+,Email,Silver
C01817,2025-01-01,West,55+,Referral,Silver
C01818,2024-10-07,West,45-54,Referral,Silver
C01819,2025-01-31,South,45-54,Referral,Bronze
C01820,2025-02-13,West,55+,Paid Search,Silver
C01821,2026-01-09,East,45-54,Email,Silver
C01822,2025-02-05,East,18-24,Social,Gold
C01823,2026-04-01,North,35-44,Social,Bronze
C01824,2026-01-15,North,25-34,Paid Search,Bronze
C01825,2026-04-19,East,45-54,Email,Silver
C01826,2024-09-15,North,45-54,Referral,Bronze
C01827,2026-06-18,West,25-34,Email,Bronze
C01828,2025-09-21,West,25-34,Referral,Gold
C01829,2026-06-17,Central,18-24,Referral,Bronze
C01830,2025-03-16,North,25-34,Organic,Bronze
C01831,2026-05-26,Central,55+,Referral,Silver
C01832,2025-09-03,North,45-54,Referral,Bronze
C01833,2024-08-22,East,55+,Social,Bronze
C01834,2025-04-25,West,55+,Email,Bronze
C01835,2024-10-09,North,55+,Email,Bronze
C01836,2026-05-18,North,18-24,Email,Bronze
C01837,2025-02-07,North,25-34,Referral,Silver
C01838,2024-12-10,East,18-24,Organic,Bronze
C01839,2025-08-08,West,18-24,Organic,Bronze
C01840,2025-05-06,North,25-34,Paid Search,Silver
C01841,2024-09-09,North,25-34,Social,Bronze
C01842,2026-02-16,East,18-24,Referral,Bronze
C01843,2026-03-09,South,55+,Email,Bronze
C01844,2025-12-24,West,35-44,Organic,Bronze
C01845,2025-09-23,Central,45-54,Email,Bronze
C01846,2025-04-20,West,45-54,Social,Bronze
C01847,2025-07-31,West,55+,Paid Search,Gold
C01848,2025-07-15,East,18-24,Email,Platinum
C01849,2024-10-29,West,25-34,Paid Search,Gold
C01850,2024-08-29,North,25-34,Email,Bronze
C01851,2025-01-01,North,35-44,Organic,Silver
C01852,2025-05-28,West,35-44,Paid Search,Silver
C01853,2024-10-25,North,45-54,Social,Bronze
C01854,2024-09-16,Central,35-44,Email,Gold
C01855,2026-03-14,West,25-34,Referral,Silver
C01856,2025-03-31,Central,35-44,Paid Search,Bronze
C01857,2025-08-30,South,55+,Referral,Gold
C01858,2025-07-18,East,35-44,Referral,Bronze
C01859,2025-12-18,West,,Paid Search,Bronze
C01860,2025-12-22,South,18-24,Organic,Bronze
C01861,2025-02-01,East,18-24,Paid Search,Bronze
C01862,2026-03-11,West,25-34,Email,Gold
C01863,2025-03-28,Central,18-24,Email,Silver
C01864,2026-03-01,West,35-44,Email,Bronze
C01865,2025-04-22,North,55+,Email,Silver
C01866,2024-09-19,East,35-44,Organic,Gold
C01867,2026-01-06,East,45-54,Social,Gold
C01868,2024-07-22,North,55+,Referral,Gold
C01869,2026-01-15,East,45-54,Paid Search,Gold
C01870,2024-08-01,South,45-54,Referral,Silver
C01871,2024-11-28,North,45-54,Organic,Bronze
C01872,2025-09-13,East,25-34,Referral,Gold
C01873,2026-05-18,North,35-44,Email,Bronze
C01874,2025-04-24,East,25-34,Email,Bronze
C01875,2024-09-26,North,45-54,Email,Bronze
C01876,2024-12-17,West,35-44,Referral,Bronze
C01877,2026-04-15,North,55+,Paid Search,Silver
C01878,2025-12-12,Central,18-24,Organic,Gold
C01879,2024-09-12,North,18-24,Referral,Bronze
C01880,2025-04-07,East,45-54,Organic,Silver
C01881,2025-01-09,South,45-54,Email,Bronze
C01882,2024-11-07,North,45-54,Paid Search,Silver
C01883,2026-03-10,East,25-34,Referral,Bronze
C01884,2025-09-24,West,18-24,Referral,Bronze
C01885,2024-11-08,Central,25-34,Social,Silver
C01886,2025-10-18,South,35-44,Social,Bronze
C01887,2025-04-28,North,35-44,Social,Bronze
C01888,2024-08-14,West,55+,Social,Bronze
C01889,2025-05-24,East,55+,Referral,Bronze
C01890,2024-11-13,North,45-54,Paid Search,Silver
C01891,2024-12-26,West,18-24,Referral,Bronze
C01892,2026-04-02,East,18-24,Email,Bronze
C01893,2025-11-30,West,35-44,Referral,Gold
C01894,2024-10-06,South,45-54,Email,Silver
C01895,2026-03-13,East,45-54,Referral,Bronze
C01896,2025-08-23,North,25-34,Social,Silver
C01897,2026-03-30,West,18-24,Social,Bronze
C01898,2025-12-27,North,25-34,Paid Search,Bronze
C01899,2025-03-05,West,45-54,Paid Search,Silver
C01900,2025-07-25,West,55+,Organic,Bronze
C01901,2025-07-22,West,55+,Paid Search,Bronze
C01902,2025-12-07,North,35-44,Referral,Gold
C01903,2024-12-29,South,18-24,Referral,Silver
C01904,2025-02-28,East,55+,Email,Gold
C01905,2024-12-26,East,18-24,Paid Search,Gold
C01906,2025-02-01,Central,25-34,Social,Bronze
C01907,2024-10-26,South,55+,Email,Silver
C01908,2024-07-27,West,35-44,Organic,Bronze
C01909,2026-05-17,North,18-24,Referral,Silver
C01910,2024-08-24,South,35-44,Referral,Bronze
C01911,2026-04-09,North,18-24,Referral,Bronze
C01912,2024-07-03,West,25-34,Organic,Bronze
C01913,2026-01-18,North,55+,Referral,Silver
C01914,2025-02-25,South,25-34,Email,Bronze
C01915,2025-07-13,West,55+,Social,Silver
C01916,2025-01-22,East,35-44,Organic,Gold
C01917,2025-06-23,North,45-54,Social,Silver
C01918,2025-05-26,North,45-54,Paid Search,Bronze
C01919,2025-07-22,East,35-44,Referral,Bronze
C01920,2025-04-13,South,18-24,Paid Search,Gold
C01921,2025-07-27,North,55+,Paid Search,Silver
C01922,2026-02-22,East,35-44,Referral,Bronze
C01923,2025-05-13,North,45-54,Organic,Gold
C01924,2025-03-21,East,35-44,Referral,Bronze
C01925,2024-10-05,South,45-54,Referral,Bronze
C01926,2025-03-20,North,25-34,Paid Search,Bronze
C01927,2024-09-30,North,55+,Email,Bronze
C01928,2024-11-11,South,25-34,Email,Bronze
C01929,2026-05-26,North,45-54,Social,Silver
C01930,2024-09-04,South,35-44,Email,Bronze
C01931,2025-06-17,Central,35-44,Organic,Silver
C01932,2026-03-01,West,18-24,Social,Silver
C01933,2026-05-26,South,25-34,Social,Gold
C01934,2024-10-15,East,18-24,Social,Bronze
C01935,2024-10-28,East,35-44,Referral,Silver
C01936,2025-03-29,West,45-54,Referral,Bronze
C01937,2025-08-09,South,35-44,Email,Silver
C01938,2026-05-31,South,45-54,Social,Bronze
C01939,2024-11-29,South,25-34,Social,Silver
C01940,2024-10-28,North,25-34,Organic,Bronze
C01941,2025-01-01,South,35-44,Social,Silver
C01942,2026-03-30,West,25-34,Paid Search,Bronze
C01943,2024-07-22,Central,55+,Referral,Bronze
C01944,2025-04-04,North,55+,Email,Silver
C01945,2024-09-25,East,35-44,Referral,Bronze
C01946,2024-10-23,South,45-54,Referral,Silver
C01947,2026-04-30,East,18-24,Social,Silver
C01948,2024-07-02,East,18-24,Social,Silver
C01949,2025-02-20,North,25-34,Email,Silver
C01950,2026-04-29,West,25-34,Social,Silver
C01951,2025-09-17,Central,25-34,Paid Search,Gold
C01952,2024-08-22,West,35-44,Email,Bronze
C01953,2025-06-04,West,,Social,Silver
C01954,2026-06-08,East,35-44,Referral,Silver
C01955,2025-04-18,South,35-44,Paid Search,Bronze
C01956,2025-07-21,North,18-24,Social,Bronze
C01957,2025-07-23,East,25-34,Social,Bronze
C01958,2025-10-25,North,55+,Referral,Silver
C01959,2024-11-14,West,55+,Social,Bronze
C01960,2026-03-05,East,18-24,Organic,Silver
C01961,2026-06-21,South,18-24,Paid Search,Silver
C01962,2024-10-12,South,55+,Referral,Silver
C01963,2026-02-17,Central,18-24,Paid Search,Bronze
C01964,2026-02-16,North,35-44,Paid Search,Silver
C01965,2025-12-23,North,55+,Organic,Silver
C01966,2025-03-28,North,45-54,Email,Bronze
C01967,2025-06-07,West,35-44,Organic,Bronze
C01968,2026-03-04,Central,25-34,Paid Search,Bronze
C01969,2024-10-20,South,45-54,Email,Gold
C01970,2026-02-25,Central,45-54,Referral,Bronze
C01971,2026-05-03,South,55+,Paid Search,Bronze
C01972,2025-11-10,West,35-44,Paid Search,Bronze
C01973,2025-03-06,North,55+,Organic,Bronze
C01974,2025-08-12,East,45-54,Social,Bronze
C01975,2024-08-06,West,18-24,Referral,Silver
C01976,2026-05-11,East,25-34,Paid Search,Bronze
C01977,2025-03-07,South,45-54,Paid Search,Gold
C01978,2024-08-11,West,18-24,Paid Search,Bronze
C01979,2026-01-31,Central,45-54,Referral,Bronze
C01980,2025-10-23,East,25-34,Social,Silver
C01981,2025-09-27,West,25-34,Email,Silver
C01982,2024-08-09,West,35-44,Email,Gold
C01983,2025-12-30,South,55+,Email,Bronze
C01984,2025-10-08,West,55+,Social,Bronze
C01985,2026-01-30,South,35-44,Social,Silver
C01986,2026-02-24,West,18-24,Social,Bronze
C01987,2024-12-02,North,55+,Organic,Silver
C01988,2024-12-01,South,55+,Social,Bronze
C01989,2026-05-05,East,45-54,Referral,Bronze
C01990,2025-07-23,East,45-54,Organic,Silver
C01991,2025-05-16,West,35-44,Referral,Silver
C01992,2025-01-26,Central,18-24,Social,Gold
C01993,2025-10-09,North,18-24,Paid Search,Gold
C01994,2026-01-01,South,18-24,Organic,Bronze
C01995,2024-07-02,South,55+,Email,Silver
C01996,2025-08-07,East,18-24,Organic,Platinum
C01997,2026-06-25,East,35-44,Social,Bronze
C01998,2025-01-21,West,25-34,Organic,Bronze
C01999,2025-01-21,West,18-24,Referral,Gold
C02000,2026-04-02,North,55+,Organic,Bronze
C02001,2024-08-15,East,18-24,Referral,Gold
C02002,2025-04-16,East,55+,Social,Bronze
C02003,2025-05-31,East,45-54,Organic,Gold
C02004,2026-02-02,North,45-54,Email,Silver
C02005,2024-10-03,South,18-24,Referral,Silver
C02006,2025-05-13,South,55+,Paid Search,Silver
C02007,2024-10-20,North,35-44,Referral,Bronze
C02008,2026-01-26,West,35-44,Email,Silver
C02009,2025-10-04,South,45-54,Email,Gold
C02010,2025-06-28,East,25-34,Paid Search,Gold
C02011,2025-04-13,East,25-34,Organic,Gold
C02012,2024-10-20,West,25-34,Social,Silver
C02013,2026-05-04,North,35-44,Referral,Silver
C02014,2025-10-16,North,45-54,Social,Silver
C02015,2025-02-18,South,25-34,Email,Silver
C02016,2025-04-28,East,25-34,Email,Silver
C02017,2025-12-12,South,55+,Paid Search,Bronze
C02018,2025-12-07,West,35-44,Organic,Bronze
C02019,2025-06-02,South,55+,Referral,Silver
C02020,2025-02-06,North,25-34,Email,Bronze
C02021,2025-10-25,South,25-34,Social,Bronze
C02022,2025-10-23,West,25-34,Social,Bronze
C02023,2025-09-11,West,35-44,Referral,Silver
C02024,2024-08-23,West,45-54,Email,Gold
C02025,2025-06-10,East,35-44,Email,Silver
C02026,2025-09-21,West,25-34,Email,Gold
C02027,2026-05-24,West,55+,Paid Search,Gold
C02028,2025-07-19,South,35-44,Email,Bronze
C02029,2025-03-07,East,25-34,Referral,Bronze
C02030,2025-08-10,West,18-24,Paid Search,Bronze
C02031,2024-11-07,South,35-44,Social,Bronze
C02032,2024-09-05,West,45-54,Email,Silver
C02033,2025-11-07,East,55+,Social,Bronze
C02034,2026-06-19,East,25-34,Referral,Gold
C02035,2026-03-09,North,18-24,Social,Silver
C02036,2025-08-30,West,55+,Paid Search,Bronze
C02037,2024-07-30,West,35-44,Organic,Platinum
C02038,2026-06-21,North,18-24,Referral,Gold
C02039,2025-05-24,South,18-24,Email,Silver
C02040,2025-01-28,North,35-44,Social,Silver
C02041,2026-04-12,North,45-54,Social,Platinum
C02042,2025-12-27,Central,25-34,Social,Silver
C02043,2025-12-29,East,25-34,Referral,Gold
C02044,2025-01-19,South,45-54,Email,Bronze
C02045,2026-06-24,South,55+,Referral,Silver
C02046,2025-05-27,Central,35-44,Referral,Bronze
C02047,2025-07-23,South,35-44,Email,Bronze
C02048,2025-12-30,West,25-34,Social,Bronze
C02049,2025-10-25,South,18-24,Paid Search,Bronze
C02050,2024-11-03,North,18-24,Email,Bronze
C02051,2025-02-06,West,55+,Email,Bronze
C02052,2025-03-21,North,18-24,Social,Bronze
C02053,2026-05-22,West,55+,Organic,Silver
C02054,2025-12-03,South,25-34,Referral,Silver
C02055,2025-03-25,West,45-54,Referral,Silver
C02056,2025-12-18,West,55+,Paid Search,Bronze
C02057,2025-12-21,West,45-54,Social,Gold
C02058,2025-04-14,North,45-54,Organic,Bronze
C02059,2025-04-20,West,25-34,Referral,Bronze
C02060,2026-04-13,Central,35-44,Paid Search,Bronze
C02061,2025-08-14,South,45-54,Paid Search,Gold
C02062,2024-10-17,South,35-44,Social,Platinum
C02063,2025-12-07,West,18-24,Paid Search,Silver
C02064,2025-09-03,North,55+,Email,Silver
C02065,2025-07-07,West,18-24,Referral,Bronze
C02066,2025-12-11,West,55+,Referral,Silver
C02067,2026-04-23,North,55+,Social,Bronze
C02068,2025-02-26,East,18-24,Organic,Bronze
C02069,2025-05-02,East,45-54,Referral,Platinum
C02070,2024-11-16,South,45-54,Paid Search,Platinum
C02071,2025-10-15,West,25-34,Referral,Bronze
C02072,2025-04-20,North,55+,Paid Search,Bronze
C02073,2025-03-07,South,18-24,Social,Bronze
C02074,2025-11-20,West,25-34,Social,Bronze
C02075,2025-04-24,North,55+,Social,Bronze
C02076,2025-06-04,West,45-54,Organic,Silver
C02077,2025-05-17,North,18-24,Social,Bronze
C02078,2025-01-05,East,18-24,Social,Bronze
C02079,2024-09-30,North,25-34,Referral,Bronze
C02080,2026-02-24,West,18-24,Social,Silver
C02081,2024-09-05,West,18-24,Referral,Bronze
C02082,2025-02-22,West,35-44,Paid Search,Bronze
C02083,2025-10-30,Central,18-24,Paid Search,Silver
C02084,2024-10-04,West,25-34,Organic,Silver
C02085,2025-10-21,West,25-34,Email,Bronze
C02086,2025-12-17,East,55+,Organic,Silver
C02087,2025-10-27,Central,55+,Paid Search,Bronze
C02088,2025-02-08,West,55+,Referral,Silver
C02089,2024-07-15,Central,25-34,Email,Bronze
C02090,2026-04-08,South,35-44,Social,Gold
C02091,2025-02-24,East,35-44,Referral,Platinum
C02092,2026-02-07,West,55+,Email,Silver
C02093,2024-11-22,North,45-54,Referral,Gold
C02094,2024-10-27,North,55+,Email,Bronze
C02095,2026-01-19,Central,35-44,Social,Silver
C02096,2026-05-17,East,55+,Organic,Bronze
C02097,2026-03-20,North,45-54,Paid Search,Bronze
C02098,2025-12-30,South,45-54,Email,Bronze
C02099,2024-12-27,South,45-54,Paid Search,Silver
C02100,2026-04-27,East,25-34,Email,Silver
C02101,2025-10-30,Central,45-54,Organic,Gold
C02102,2024-11-03,Central,25-34,Organic,Silver
C02103,2024-10-03,West,45-54,Paid Search,Gold
C02104,2026-03-28,West,25-34,Paid Search,Gold
C02105,2025-01-17,South,45-54,Referral,Gold
C02106,2026-01-10,West,35-44,Paid Search,Bronze
C02107,2024-10-10,North,45-54,Social,Bronze
C02108,2025-01-21,North,25-34,Social,Silver
C02109,2025-01-23,Central,45-54,Paid Search,Platinum
C02110,2025-01-21,West,55+,Referral,Bronze
C02111,2025-11-04,South,18-24,Email,Bronze
C02112,2026-04-28,West,25-34,Organic,Bronze
C02113,2026-04-25,East,45-54,Paid Search,Bronze
C02114,2025-12-23,South,55+,Organic,Silver
C02115,2024-11-25,South,45-54,Paid Search,Bronze
C02116,2026-06-01,North,35-44,Email,Bronze
C02117,2025-07-31,East,25-34,Referral,Silver
C02118,2025-08-03,East,55+,Social,Bronze
C02119,2025-11-24,East,55+,Organic,Bronze
C02120,2026-01-12,North,55+,Organic,Silver
C02121,2026-05-26,Central,25-34,Social,Bronze
C02122,2025-08-29,West,35-44,Paid Search,Platinum
C02123,2025-09-18,Central,25-34,Social,Silver
C02124,2025-12-26,North,55+,Organic,Platinum
C02125,2025-01-02,East,55+,Paid Search,Bronze
C02126,2025-02-10,West,18-24,Social,Silver
C02127,2025-09-29,South,25-34,Paid Search,Silver
C02128,2024-08-16,North,35-44,Paid Search,Silver
C02129,2025-02-19,South,35-44,Paid Search,Bronze
C02130,2025-12-06,South,35-44,Organic,Bronze
C02131,2026-06-12,East,25-34,Paid Search,Bronze
C02132,2025-07-14,South,45-54,Paid Search,Gold
C02133,2025-04-18,South,55+,Referral,Silver
C02134,2025-05-18,West,55+,Referral,Bronze
C02135,2025-11-12,North,35-44,Social,Silver
C02136,2025-08-01,South,55+,Paid Search,Silver
C02137,2024-07-17,West,45-54,Social,Silver
C02138,2025-07-29,North,18-24,Email,Bronze
C02139,2025-04-18,North,45-54,Paid Search,Gold
C02140,2025-11-23,North,25-34,Email,Silver
C02141,2026-03-30,North,45-54,Referral,Silver
C02142,2026-06-02,East,45-54,Social,Silver
C02143,2025-09-18,North,55+,Organic,Silver
C02144,2025-03-22,South,55+,Organic,Bronze
C02145,2025-05-20,Central,55+,Referral,Gold
C02146,2024-11-06,Central,35-44,Social,Bronze
C02147,2026-05-14,North,35-44,Paid Search,Gold
C02148,2026-03-10,South,35-44,Email,Gold
C02149,2026-03-15,East,55+,Referral,Silver
C02150,2025-02-25,West,25-34,Social,Silver
C02151,2025-02-20,West,35-44,Paid Search,Bronze
C02152,2026-03-17,North,45-54,Referral,Bronze
C02153,2025-08-01,North,18-24,Organic,Silver
C02154,2025-11-26,South,45-54,Referral,Bronze
C02155,2025-06-23,West,25-34,Social,Bronze
C02156,2025-05-19,Central,25-34,Organic,Platinum
C02157,2025-10-04,North,45-54,Paid Search,Bronze
C02158,2026-02-13,East,18-24,Email,Bronze
C02159,2025-03-01,North,18-24,Email,Bronze
C02160,2026-02-10,West,35-44,Organic,Silver
C02161,2024-12-26,Central,35-44,Email,Bronze
C02162,2025-04-20,East,18-24,Referral,Silver
C02163,2026-04-27,North,25-34,Email,Bronze
C02164,2026-05-27,East,25-34,Email,Bronze
C02165,2026-05-05,South,35-44,Organic,Bronze
C02166,2025-02-16,West,25-34,Email,Bronze
C02167,2026-03-07,South,18-24,Email,Silver
C02168,2026-05-14,West,35-44,Organic,Bronze
C02169,2026-06-14,South,55+,Paid Search,Bronze
C02170,2024-07-16,North,35-44,Referral,Bronze
C02171,2025-12-26,South,25-34,Referral,Bronze
C02172,2026-06-27,North,35-44,Organic,Bronze
C02173,2026-01-09,South,18-24,Email,Bronze
C02174,2024-12-17,West,25-34,Social,Gold
C02175,2026-01-07,North,35-44,Social,Bronze
C02176,2024-09-15,North,35-44,Social,Silver
C02177,2025-06-16,North,35-44,Referral,Silver
C02178,2025-09-30,North,55+,Social,Bronze
C02179,2025-05-29,West,45-54,Social,Silver
C02180,2025-11-23,Central,18-24,Email,Gold
C02181,2024-12-23,North,35-44,Social,Silver
C02182,2025-09-15,West,35-44,Referral,Gold
C02183,2025-10-14,West,18-24,Paid Search,Silver
C02184,2025-10-06,Central,25-34,Referral,Bronze
C02185,2025-01-27,South,55+,Email,Gold
C02186,2025-02-08,South,25-34,Referral,Bronze
C02187,2025-01-04,East,,Paid Search,Silver
C02188,2025-06-02,West,25-34,Social,Silver
C02189,2025-09-01,West,18-24,Organic,Gold
C02190,2025-03-22,East,25-34,Referral,Gold
C02191,2025-04-25,South,45-54,Referral,Bronze
C02192,2025-01-25,West,55+,Paid Search,Silver
C02193,2024-12-07,West,45-54,Organic,Bronze
C02194,2025-10-23,South,,Email,Silver
C02195,2026-02-15,West,45-54,Email,Silver
C02196,2025-01-28,South,45-54,Social,Bronze
C02197,2026-03-20,East,35-44,Organic,Gold
C02198,2025-08-21,East,18-24,Referral,Bronze
C02199,2024-10-31,West,35-44,Social,Bronze
C02200,2025-03-24,Central,55+,Email,Platinum
C02201,2024-07-06,East,35-44,Referral,Silver
C02202,2024-07-29,South,,Social,Silver
C02203,2025-03-03,South,18-24,Organic,Bronze
C02204,2025-05-28,North,25-34,Referral,Bronze
C02205,2026-02-02,South,25-34,Email,Bronze
C02206,2024-10-06,North,25-34,Referral,Bronze
C02207,2026-03-04,East,55+,Email,Bronze
C02208,2024-12-18,North,35-44,Referral,Bronze
C02209,2024-10-09,South,45-54,Referral,Silver
C02210,2025-11-23,West,45-54,Paid Search,Bronze
C02211,2026-01-16,South,35-44,Organic,Silver
C02212,2025-09-14,East,55+,Organic,Gold
C02213,2024-09-23,Central,25-34,Email,Bronze
C02214,2024-09-23,East,18-24,Paid Search,Silver
C02215,2025-04-11,North,45-54,Social,Bronze
C02216,2025-05-25,South,45-54,Email,Bronze
C02217,2026-06-28,East,25-34,Social,Silver
C02218,2025-01-25,East,55+,Organic,Bronze
C02219,2024-11-18,North,18-24,Paid Search,Bronze
C02220,2026-05-21,East,25-34,Organic,Gold
C02221,2024-10-21,East,18-24,Paid Search,Bronze
C02222,2024-07-20,South,18-24,Email,Silver
C02223,2025-05-05,East,45-54,Social,Silver
C02224,2025-04-19,North,45-54,Email,Bronze
C02225,2025-09-25,South,45-54,Organic,Silver
C02226,2026-04-01,West,55+,Email,Bronze
C02227,2026-05-12,South,18-24,Social,Bronze
C02228,2025-01-28,East,45-54,Paid Search,Gold
C02229,2026-06-16,South,18-24,Email,Bronze
C02230,2025-10-05,South,55+,Organic,Silver
C02231,2024-08-20,Central,45-54,Social,Bronze
C02232,2026-05-16,South,45-54,Social,Bronze
C02233,2024-10-09,South,35-44,Organic,Silver
C02234,2025-09-03,Central,25-34,Referral,Silver
C02235,2026-01-28,West,45-54,Paid Search,Bronze
