session_id,customer_id,session_date,channel,device,pages_viewed,added_to_cart,purchased
S001576,C01783,2025-07-22,Organic,Desktop,12,False,False
S001577,C01848,2025-04-06,Referral,Desktop,3,True,False
S001578,C01596,2026-05-05,Organic,Desktop,7,False,False
S001579,C02260,2025-04-04,Email,Mobile,7,False,False
S001580,C04648,2026-06-13,Social,Mobile,11,False,False
S001581,C01543,2025-10-25,Referral,Desktop,6,True,False
S001582,C02548,2025-08-17,Referral,Desktop,6,False,True
S001583,C00558,2025-01-09,Social,Mobile,9,False,False
S001584,C00283,2025-11-10,Organic,Desktop,4,False,False
S001585,C02683,2024-08-27,Social,Mobile,4,False,False
S001586,C00907,2025-10-02,Organic,Mobile,6,False,False
S001587,C02099,2026-03-09,Organic,Mobile,6,False,False
S001588,C00356,2026-05-13,Social,Desktop,2,True,False
S001589,C04677,2024-07-05,Social,Desktop,6,False,False
S001590,C03863,2024-11-23,Paid Search,Mobile,5,False,False
S001591,C00475,2026-04-09,Referral,Mobile,3,False,False
S001592,C01025,2025-11-18,Paid Search,Mobile,5,False,False
S001593,C02910,2025-12-12,Social,Desktop,4,False,False
S001594,C02452,2024-08-27,Referral,Desktop,6,True,False
S001595,C02038,2026-04-10,Organic,Mobile,4,False,False
S001596,C02542,2024-10-20,Organic,Mobile,6,True,False
S001597,C03549,2024-11-02,Referral,Desktop,6,False,True
S001598,C02331,2025-04-06,Referral,Mobile,8,False,False
S001599,C03641,2024-10-22,Referral,Desktop,9,False,False
S001600,C03920,2024-07-19,Paid Search,Desktop,7,False,False
S001601,C00906,2024-09-19,Email,Desktop,8,False,False
S001602,C02926,2025-05-26,Social,Desktop,4,False,True
S001603,C04753,2025-05-10,Referral,Tablet,3,False,True
S001604,C01932,2026-03-11,Social,Mobile,6,True,False
S001605,C00528,2024-09-15,Social,Desktop,11,False,False
S001606,C04016,2025-07-15,Email,Mobile,8,False,True
S001607,C02518,2025-06-23,Email,Mobile,7,False,False
S001608,C02931,2025-11-28,Email,Mobile,5,True,False
S001609,C02715,2025-08-08,Social,Mobile,4,False,False
S001610,C01413,2025-05-08,Organic,Desktop,9,False,False
S001611,C04172,2026-02-08,Organic,Desktop,4,True,False
S001612,C01333,2026-02-04,Referral,Desktop,6,False,False
S001613,C00189,2026-02-08,Referral,Desktop,3,False,False
S001614,C03500,2026-02-02,Email,Mobile,4,False,False
S001615,C00468,2025-05-27,Social,Mobile,6,False,True
S001616,C02804,2024-11-18,Email,Mobile,7,False,False
S001617,C04717,2026-06-15,Email,Tablet,8,True,True
S001618,C02328,2026-01-28,Paid Search,Mobile,9,True,False
S001619,C01486,2026-03-03,Organic,Desktop,8,False,False
S001620,C01945,2025-02-24,Social,Mobile,9,False,False
S001621,C01189,2026-03-14,Paid Search,Mobile,12,False,False
S001622,C04973,2026-05-20,Organic,Desktop,8,False,False
S001623,C02971,2025-12-25,Social,Mobile,5,False,False
S001624,C02557,2025-06-03,Social,Mobile,5,False,False
S001625,C02224,2025-11-27,Email,Mobile,4,False,False
S001626,C01866,2024-11-14,Referral,Mobile,2,False,True
S001627,C04927,2025-08-18,Referral,Mobile,6,False,False
S001628,C00843,2026-03-25,Referral,Desktop,4,False,False
S001629,C02124,2026-05-01,Email,Tablet,9,False,False
S001630,C01646,2024-11-24,Paid Search,Mobile,7,False,False
S001631,C02018,2026-01-22,Email,Mobile,6,True,False
S001632,C01183,2025-07-25,Paid Search,Mobile,9,False,False
S001633,C04035,2026-03-17,Paid Search,Desktop,4,False,False
S001634,C03567,2024-09-19,Paid Search,Mobile,7,False,False
S001635,C03686,2025-11-19,Paid Search,Mobile,4,True,True
S001636,C03804,2025-10-26,Organic,Desktop,7,False,False
S001637,C02421,2026-04-10,Organic,Desktop,8,True,False
S001638,C01513,2025-05-22,Referral,Desktop,7,False,False
S001639,C03031,2025-12-14,Paid Search,Desktop,5,False,False
S001640,C03045,2026-06-20,Email,Mobile,13,False,False
S001641,C03973,2025-06-26,Social,Mobile,6,False,False
S001642,C01289,2025-01-16,Social,Tablet,5,False,False
S001643,C00710,2025-12-19,Email,Mobile,5,False,False
S001644,C00566,2025-06-27,Social,Desktop,4,False,False
S001645,C00636,2025-03-18,Social,Mobile,4,False,False
S001646,C03651,2025-09-24,Social,Mobile,3,True,False
S001647,C00640,2024-09-23,Social,Mobile,7,False,False
S001648,C00538,2026-05-27,Paid Search,Mobile,8,False,False
S001649,C03881,2024-08-28,Email,Mobile,5,False,False
S001650,C01766,2026-02-28,Organic,Desktop,5,False,False
S001651,C00014,2026-06-24,Email,Mobile,4,False,False
S001652,C03104,2025-12-09,Referral,Desktop,5,True,False
S001653,C04306,2025-12-23,Email,Desktop,3,False,False
S001654,C02322,2024-10-09,Referral,Mobile,9,True,False
S001655,C03233,2025-12-03,Email,Mobile,6,False,False
S001656,C01003,2025-05-08,Email,Mobile,5,True,False
S001657,C00945,2025-03-30,Email,Desktop,5,False,False
S001658,C04796,2024-07-12,Social,Desktop,7,False,False
S001659,C02207,2026-05-27,Organic,Mobile,5,False,True
S001660,C03211,2025-12-26,Organic,Mobile,4,False,False
S001661,C02713,2024-07-21,Referral,Mobile,7,False,False
S001662,C04001,2024-11-01,Social,Mobile,4,False,False
S001663,C02135,2025-07-25,Paid Search,Mobile,5,True,True
S001664,C00166,2025-12-24,Referral,Desktop,4,False,False
S001665,C03018,2026-01-29,Social,Mobile,6,False,True
S001666,C02706,2024-09-17,Social,Desktop,5,True,False
S001667,C02216,2025-02-23,Organic,Mobile,8,False,False
S001668,C04728,2024-08-05,Referral,Mobile,6,False,False
S001669,C04485,2025-01-27,Referral,Mobile,4,False,False
S001670,C01365,2024-12-28,Email,Mobile,2,False,False
S001671,C04524,2025-06-13,Email,Desktop,5,True,False
S001672,C00370,2025-04-24,Referral,Mobile,11,False,False
S001673,C03049,2026-03-05,Email,Mobile,7,False,False
S001674,C00949,2024-10-08,Referral,Mobile,4,False,False
S001675,C00732,2025-07-13,Social,Mobile,7,False,False
S001676,C01602,2025-11-23,Referral,Mobile,7,False,False
S001677,C01447,2025-07-04,Organic,Mobile,8,False,False
S001678,C01702,2024-07-04,Referral,Tablet,4,False,False
S001679,C01215,2026-05-18,Paid Search,Mobile,2,False,False
S001680,C00808,2025-04-21,Social,Mobile,7,False,False
S001681,C01089,2025-11-29,Referral,Mobile,6,False,False
S001682,C02014,2026-06-20,Social,Mobile,9,True,False
S001683,C02178,2025-01-02,Social,Tablet,4,False,True
S001684,C03614,2025-09-14,Referral,Mobile,6,False,False
S001685,C04728,2026-01-09,Paid Search,Desktop,5,False,False
S001686,C03675,2025-03-05,Referral,Mobile,4,False,False
S001687,C00323,2024-11-30,Organic,Mobile,5,False,False
S001688,C04201,2024-10-24,Referral,Desktop,6,False,True
S001689,C03332,2024-12-04,Referral,Mobile,6,False,False
S001690,C00648,2025-02-06,Organic,Desktop,4,False,False
S001691,C04763,2025-03-23,Organic,Mobile,5,True,True
S001692,C01825,2025-08-07,Email,Mobile,5,True,False
S001693,C01384,2025-08-25,Referral,Mobile,6,False,True
S001694,C01194,2025-11-13,Organic,Tablet,6,False,False
S001695,C04846,2025-07-14,Paid Search,Mobile,5,False,False
S001696,C01170,2025-05-01,Email,Tablet,8,False,False
S001697,C04184,2025-12-19,Email,Desktop,2,False,False
S001698,C03158,2025-06-27,Referral,Mobile,4,False,False
S001699,C04613,2025-09-25,Organic,Mobile,5,False,False
S001700,C02912,2024-12-28,Paid Search,Mobile,3,True,False
S001701,C04894,2025-10-17,Email,Desktop,6,False,False
S001702,C01581,2024-09-09,Social,Mobile,5,False,False
S001703,C02344,2024-12-07,Social,Mobile,7,True,True
S001704,C01416,2026-01-18,Social,Desktop,11,False,False
S001705,C00202,2025-09-17,Organic,Desktop,8,False,False
S001706,C01814,2024-08-13,Email,Mobile,9,False,False
S001707,C00466,2026-01-20,Email,Mobile,6,True,False
S001708,C03562,2026-02-14,Referral,Mobile,5,True,False
S001709,C04034,2024-07-31,Email,Mobile,6,True,True
S001710,C03695,2026-04-25,Email,Mobile,8,False,False
S001711,C04030,2025-11-24,Organic,Mobile,7,False,False
S001712,,2024-11-08,Paid Search,Desktop,3,True,False
S001713,C04605,2025-11-30,Paid Search,Desktop,5,False,True
S001714,C00926,2025-01-10,Referral,Mobile,4,False,False
S001715,C04603,2024-12-24,Social,Desktop,3,False,False
S001716,C00145,2025-07-20,Social,Mobile,2,True,False
S001717,C03654,2025-06-29,Referral,Desktop,6,False,False
S001718,C01348,2026-03-19,Email,Mobile,4,False,False
S001719,C00479,2024-07-07,Social,Desktop,2,True,False
S001720,C03404,2024-08-06,Paid Search,Mobile,5,False,False
S001721,C03495,2025-03-18,Social,Mobile,6,False,False
S001722,C02142,2026-04-12,Social,Mobile,5,False,False
S001723,C00983,2026-05-20,Social,Desktop,8,False,False
S001724,C03989,2024-08-28,Email,Mobile,6,False,False
S001725,C04132,2025-03-24,Email,Desktop,8,False,False
S001726,C00231,2025-03-19,Referral,Tablet,8,True,True
S001727,C04454,2026-06-11,Organic,Mobile,5,True,False
S001728,C03379,2025-02-19,Social,Mobile,4,False,False
S001729,C01022,2026-03-12,Email,Desktop,4,False,True
S001730,C03720,2024-07-09,Social,Desktop,3,False,False
S001731,C04984,2025-12-26,Referral,Desktop,7,True,False
S001732,C01707,2025-02-19,Paid Search,Mobile,6,False,False
S001733,C00703,2025-06-06,Email,Mobile,5,True,False
S001734,C03607,2024-12-17,Social,Desktop,4,False,False
S001735,C03759,2025-09-21,Email,Mobile,9,False,False
S001736,C03182,2025-05-07,Referral,Mobile,6,False,False
S001737,C03254,2025-08-18,Social,Mobile,3,False,False
S001738,C01739,2025-05-30,Referral,Mobile,9,True,True
S001739,C02381,2025-04-02,Referral,Mobile,2,True,True
S001740,C04201,2026-01-08,Referral,Desktop,3,False,False
S001741,C04578,2024-12-21,Organic,Desktop,7,True,False
S001742,C03376,2024-10-23,Organic,Mobile,6,False,False
S001743,C02741,2024-12-04,Organic,Desktop,3,False,False
S001744,C02277,2025-12-05,Organic,Tablet,5,False,False
S001745,C03294,2024-08-15,Email,Desktop,4,False,True
S001746,C01570,2025-11-30,Organic,Desktop,7,True,False
S001747,C04941,2025-01-03,Referral,Mobile,8,False,False
S001748,C01655,2026-05-26,Email,Tablet,7,False,False
S001749,C03878,2025-01-15,Referral,Mobile,5,True,False
S001750,C02154,2024-11-26,Paid Search,Mobile,6,False,False
S001751,C02627,2026-02-27,Email,Mobile,7,False,False
S001752,C01246,2026-04-17,Referral,Desktop,5,False,False
S001753,C01313,2025-05-13,Email,Desktop,6,False,False
S001754,C01294,2024-08-04,Paid Search,Mobile,4,True,True
S001755,C03064,2025-09-11,Paid Search,Desktop,7,False,False
S001756,C02749,2026-04-14,Referral,Mobile,4,True,False
S001757,C00931,2024-11-23,Organic,Desktop,7,False,False
S001758,C00543,2025-05-20,Email,Mobile,5,True,False
S001759,C00937,2026-04-22,Organic,Mobile,5,False,False
S001760,C00602,2025-06-01,Organic,Desktop,5,True,False
S001761,C02161,2026-03-07,Organic,Mobile,9,False,False
S001762,C03297,2026-02-28,Paid Search,Mobile,7,False,False
S001763,C04966,2024-10-13,Paid Search,Mobile,6,False,False
S001764,C01154,2026-02-05,Referral,Desktop,5,False,False
S001765,C04437,2026-05-29,Email,Mobile,8,False,False
S001766,C02113,2026-05-26,Organic,Desktop,6,False,False
S001767,C03117,2025-06-25,Social,Tablet,9,False,True
S001768,C00708,2024-10-16,Email,Desktop,7,False,False
S001769,C01934,2026-03-06,Organic,Desktop,5,False,False
S001770,C04484,2025-02-28,Referral,Mobile,7,True,False
S001771,C00473,2024-12-21,Paid Search,Mobile,6,False,True
S001772,C03227,2025-03-28,Referral,Desktop,6,False,False
S001773,C04315,2025-12-23,Referral,Desktop,6,False,False
S001774,C02326,2025-11-21,Email,Desktop,10,False,False
S001775,C00676,2024-11-21,Social,Mobile,10,False,False
S001776,C04839,2025-02-08,Organic,Mobile,4,False,False
S001777,C04527,2026-04-26,Organic,Desktop,6,False,False
S001778,C04029,2024-09-09,Referral,Desktop,6,True,False
S001779,C01586,2026-02-06,Organic,Desktop,4,False,True
S001780,C03742,2025-03-31,Social,Desktop,8,True,False
S001781,C03363,2025-06-03,Referral,Mobile,10,True,False
S001782,C00194,2025-02-24,Paid Search,Desktop,4,False,False
S001783,C00152,2025-06-08,Email,Desktop,9,False,False
S001784,C02474,2024-10-28,Referral,Mobile,4,False,False
S001785,C02120,2026-05-12,Social,Desktop,6,False,False
S001786,C01341,2026-06-11,Email,Mobile,7,False,False
S001787,C01404,2025-01-15,Organic,Desktop,5,False,False
S001788,C04252,2025-12-10,Referral,Tablet,5,False,False
S001789,C00869,2024-07-31,Email,Mobile,6,False,False
S001790,C04367,2026-02-09,Social,Mobile,4,False,False
S001791,C02524,2025-01-21,Email,Desktop,4,False,True
S001792,C04750,2024-09-26,Email,Mobile,10,True,False
S001793,C02077,2024-09-11,Social,Mobile,7,False,False
S001794,C03985,2025-12-29,Paid Search,Mobile,4,True,False
S001795,C01303,2024-08-16,Paid Search,Mobile,6,False,False
S001796,C00181,2024-08-24,Email,Mobile,2,True,False
S001797,C04360,2026-03-05,Email,Desktop,12,True,False
S001798,C03501,2025-01-26,Email,Desktop,5,False,False
S001799,C03429,2026-05-01,Email,Mobile,14,False,False
S001800,C02229,2025-07-19,Social,Mobile,5,False,False
S001801,C03872,2024-07-31,Organic,Mobile,7,True,False
S001802,C03358,2025-04-03,Email,Desktop,6,False,False
S001803,C04703,2026-05-23,Email,Mobile,7,False,True
S001804,C04316,2026-05-20,Social,Desktop,7,False,False
S001805,C04280,2024-07-19,Referral,Mobile,3,False,False
S001806,C04174,2025-10-08,Referral,Mobile,3,False,False
S001807,C04656,2025-01-02,Referral,Tablet,11,False,True
S001808,C03068,2024-07-28,Paid Search,Desktop,3,False,False
S001809,C04474,2026-03-18,Email,Mobile,10,False,False
S001810,C02334,2026-04-27,Paid Search,Desktop,9,False,False
S001811,C04920,2025-11-07,Email,Mobile,3,True,False
S001812,C01897,2024-11-09,Email,Desktop,5,True,False
S001813,C01389,2024-10-22,Email,Mobile,4,False,False
S001814,C02368,2026-03-30,Organic,Mobile,11,True,False
S001815,C03285,2025-06-29,Referral,Mobile,6,True,False
S001816,C03331,2026-06-12,Email,Mobile,4,False,True
S001817,C02682,2025-10-04,Social,Mobile,9,True,False
S001818,C01150,2026-01-06,Social,Mobile,6,False,False
S001819,C04799,2024-12-06,Organic,Mobile,6,False,False
S001820,C00086,2026-01-18,Social,Desktop,9,False,False
S001821,C04515,2025-08-19,Paid Search,Desktop,7,False,False
S001822,C04727,2025-12-10,Email,Mobile,12,False,False
S001823,C02390,2025-01-20,Referral,Desktop,5,False,False
S001824,C01052,2024-11-19,Social,Mobile,9,False,False
S001825,C01220,2024-11-30,Email,Mobile,5,False,False
S001826,C03286,2026-04-17,Organic,Mobile,7,False,True
S001827,C02244,2025-12-10,Organic,Desktop,5,False,False
S001828,C03911,2025-12-24,Social,Desktop,4,False,False
S001829,C00217,2026-04-15,Social,Desktop,5,False,False
S001830,C02701,2024-12-11,Referral,Desktop,4,False,False
S001831,C00163,2025-11-08,Referral,Desktop,9,False,False
S001832,C00327,2024-12-06,Social,Mobile,4,True,False
S001833,C02555,2025-07-25,Social,Mobile,5,False,False
S001834,C00994,2024-07-21,Social,Desktop,12,False,True
S001835,C00256,2024-09-25,Paid Search,Desktop,4,False,False
S001836,C02920,2025-05-16,Paid Search,Desktop,3,True,False
S001837,C02978,2025-05-30,Email,Mobile,7,False,True
S001838,C02993,2025-08-09,Referral,Mobile,4,True,False
S001839,C04692,2026-01-27,Social,Mobile,8,False,False
S001840,C02407,2024-07-30,Paid Search,Desktop,10,False,False
S001841,C01570,2025-09-04,Email,Desktop,7,False,False
S001842,C04133,2025-07-22,Organic,Mobile,2,False,False
S001843,C03430,2025-07-14,Email,Mobile,5,False,False
S001844,C03139,2026-06-17,Email,Desktop,9,False,False
S001845,C02265,2025-01-04,Social,Desktop,5,False,False
S001846,C01254,2025-04-16,Organic,Mobile,8,False,False
S001847,C03737,2025-05-03,Referral,Mobile,6,False,False
S001848,C02787,2026-03-28,Email,Desktop,5,False,False
S001849,C03925,2025-04-29,Email,Mobile,9,True,False
S001850,C02082,2025-03-19,Paid Search,Mobile,11,False,False
S001851,C02298,2026-05-26,Paid Search,Desktop,9,False,False
S001852,C02502,2024-12-12,Organic,Mobile,5,False,False
S001853,C02334,2025-11-11,Social,Desktop,9,False,False
S001854,C03862,2024-07-03,Organic,Tablet,5,False,False
S001855,C04250,2025-12-15,Social,Desktop,3,True,False
S001856,C00128,2025-04-01,Referral,Mobile,4,False,False
S001857,C04914,2024-09-13,Paid Search,Desktop,12,False,False
S001858,C03516,2024-08-31,Paid Search,Desktop,6,True,False
S001859,C02237,2025-06-18,Organic,Mobile,7,True,False
S001860,C00351,2024-08-05,Organic,Desktop,4,False,False
S001861,C01375,2024-08-27,Referral,Mobile,7,True,False
S001862,C00557,2026-03-12,Social,Mobile,4,False,False
S001863,C03866,2026-03-05,Referral,Mobile,3,False,False
S001864,C01947,2025-09-14,Social,Mobile,7,False,False
S001865,C04788,2026-03-06,Email,Tablet,5,False,False
S001866,C04619,2025-03-29,Organic,Mobile,4,False,False
S001867,C01021,2025-11-02,Organic,Desktop,7,False,False
S001868,C04696,2025-12-25,Social,Desktop,6,False,False
S001869,C03213,2026-04-27,Organic,Mobile,8,False,False
S001870,C02754,2025-08-06,Paid Search,Mobile,6,True,True
S001871,C01992,2025-07-23,Referral,Desktop,7,False,False
S001872,C03805,2026-04-15,Email,Mobile,6,False,False
S001873,C02148,2024-10-08,Referral,Tablet,7,True,False
S001874,C04318,2025-03-25,Paid Search,Desktop,3,True,False
S001875,C02166,2026-01-03,Referral,Mobile,12,False,False
S001876,C00977,2025-11-17,Referral,Desktop,6,False,False
S001877,C01270,2025-10-20,Organic,Desktop,7,False,False
S001878,C04341,2024-07-29,Organic,Tablet,7,False,False
S001879,C04384,2025-02-10,Referral,Mobile,7,False,True
S001880,C00204,2024-07-05,Social,Mobile,4,False,False
S001881,C02175,2024-10-22,Paid Search,Mobile,9,True,False
S001882,C02696,2026-02-14,Email,Desktop,6,False,False
S001883,C01692,2025-08-31,Social,Mobile,5,False,False
S001884,C02916,2025-05-31,Email,Desktop,2,False,False
S001885,C03644,2024-07-28,Organic,Mobile,9,False,False
S001886,C00393,2024-08-09,Paid Search,Mobile,5,False,False
S001887,C03267,2025-04-17,Social,Mobile,4,False,False
S001888,C00590,2024-07-28,Organic,Mobile,6,True,False
S001889,C03355,2025-11-25,Organic,Mobile,9,False,False
S001890,C00059,2025-12-07,Social,Desktop,9,False,False
S001891,C03073,2025-09-21,Social,Desktop,8,False,False
S001892,C04238,2024-09-23,Organic,Desktop,6,True,False
S001893,C02031,2025-11-26,Email,Desktop,4,True,False
S001894,C04499,2024-11-06,Email,Mobile,6,False,False
S001895,C01537,2025-03-23,Email,Mobile,5,False,False
S001896,C04902,2026-02-07,Email,Desktop,5,False,True
S001897,C04947,2024-09-04,Social,Desktop,6,True,False
S001898,C04047,2025-04-03,Organic,Desktop,5,True,False
S001899,C04169,2025-10-06,Paid Search,Mobile,8,True,False
S001900,C03643,2025-01-29,Referral,Desktop,6,False,True
S001901,C04420,2025-12-27,Organic,Desktop,7,False,False
S001902,C03207,2026-04-11,Email,Mobile,7,False,False
S001903,C02641,2026-01-15,Paid Search,Desktop,4,False,False
S001904,C02291,2025-06-24,Referral,Mobile,4,False,False
S001905,C00544,2026-04-14,Referral,Desktop,8,True,False
S001906,C02766,2024-07-21,Organic,Mobile,7,False,True
S001907,C04321,2025-06-04,Paid Search,Desktop,4,False,False
S001908,C04757,2026-03-04,Referral,Desktop,7,False,False
S001909,C03503,2025-05-15,Organic,Desktop,5,False,False
S001910,C01984,2026-01-02,Organic,Mobile,9,False,False
S001911,C00428,2026-02-06,Referral,Mobile,8,False,False
S001912,C01319,2025-11-16,Social,Desktop,4,False,False
S001913,C00944,2025-12-26,Referral,Desktop,6,False,True
S001914,C01321,2025-05-02,Paid Search,Mobile,7,False,False
S001915,C01393,2025-03-06,Paid Search,Desktop,5,False,False
S001916,C01838,2025-01-30,Social,Mobile,5,False,False
S001917,C01514,2025-03-02,Referral,Tablet,5,True,False
S001918,C04877,2024-07-15,Email,Mobile,7,False,False
S001919,C04407,2025-02-25,Social,Mobile,4,False,False
S001920,C03589,2025-12-20,Email,Desktop,10,False,False
S001921,C02305,2025-03-11,Paid Search,Desktop,3,False,False
S001922,C02244,2025-02-09,Social,Mobile,7,False,False
S001923,C04332,2026-04-22,Email,Desktop,2,True,True
