order_item_id,order_id,product_id,quantity,unit_price,discount_amount
I0009024,O001000,P0049,3,172.56,0
I0009025,O015916,P0110,1,294.08,0
I0009026,O011231,P0057,2,187.55,8
I0009027,O005422,P0083,2,468.3,0
I0009028,O001010,P0078,1,142.02,8
I0009029,O003564,P0055,2,358.05,8
I0009030,O007264,P0353,1,323.12,0
I0009031,O005225,P0287,1,390.56,3
I0009032,O017781,P0314,1,294.43,0
I0009033,O001108,P0357,1,346.78,0
I0009034,O005087,P0236,1,420.67,3
I0009035,O018942,P0362,1,203.65,0
I0009036,O001186,P0403,1,120.18,15
I0009037,O012192,P0005,1,176.21,3
I0009038,O002136,P0350,1,443.6,3
I0009039,O010694,P0439,1,187.74,3
I0009040,O001612,P0273,4,154.06,0
I0009041,O018400,P0280,1,464.08,15
I0009042,O007975,P0394,1,296.65,3
I0009043,O008499,P0225,1,200.18,0
I0009044,O009312,P0469,1,86.82,0
I0009045,O006990,P0365,1,164.36,8
I0009046,O016470,P0124,2,27.34,8
I0009047,O001212,P0244,2,165.69,0
I0009048,O005637,P0336,1,54.6,0
I0009049,O017816,P0481,2,79.42,3
I0009050,O012390,P0252,1,345.56,0
I0009051,O016708,P0267,2,464.42,15
I0009052,O006824,P0063,3,109.15,8
I0009053,O001673,P0142,1,216.88,3
I0009054,O010638,P0330,1,201.31,3
I0009055,O001318,P0321,1,297.99,0
I0009056,O014114,P0245,1,337.63,0
I0009057,O010327,P0039,1,416.77,3
I0009058,O007241,P0106,1,165.0,0
I0009059,O012387,P0151,1,210.61,8
I0009060,O014905,P0425,1,23.03,0
I0009061,O001315,P0174,1,324.36,3
I0009062,O007288,P0162,1,472.8,0
I0009063,O013325,P0062,2,292.26,0
I0009064,O008780,P0240,2,147.37,0
I0009065,O011546,P0383,1,83.46,3
I0009066,O002713,P0131,1,76.45,8
I0009067,O015270,P0189,1,173.89,0
I0009068,O017132,P0403,2,120.18,0
I0009069,O018557,P0260,1,280.38,0
I0009070,O010582,P0236,1,420.67,0
I0009071,O003562,P0093,3,292.55,8
I0009072,O013454,P0121,1,204.26,0
I0009073,O015600,P0351,1,148.11,3
I0009074,O015606,P0061,1,197.86,0
I0009075,O004968,P0483,2,443.69,0
I0009076,O000313,P0072,3,394.54,8
I0009077,O017189,P0139,1,401.37,0
I0009078,O003393,P0223,2,251.22,0
I0009079,O007995,P0350,1,443.6,8
I0009080,O019554,P0473,2,405.32,0
I0009081,O018381,P0291,1,343.26,3
I0009082,O006211,P0008,1,155.98,8
I0009083,O012180,P0213,1,230.18,0
I0009084,O010771,P0138,1,388.37,0
I0009085,O001007,P0237,2,114.49,0
I0009086,O006551,P0004,1,418.64,0
I0009087,O017227,P0357,2,346.78,0
I0009088,O017626,P0235,1,175.5,8
I0009089,O008841,P0407,1,163.94,3
I0009090,O000797,P0251,1,383.39,0
I0009091,O012640,P0327,1,111.98,3
I0009092,O015365,P0492,1,220.74,0
I0009093,O019252,P0220,1,218.82,0
I0009094,O001195,P0409,1,257.64,3
I0009095,O008762,P0442,1,324.56,0
I0009096,O015422,P0415,1,246.35,15
I0009097,O007774,P0402,2,401.48,0
I0009098,O013979,P0068,2,175.93,0
I0009099,O018953,P0027,2,348.18,0
I0009100,O009675,P0293,1,265.03,0
I0009101,O004786,P0070,2,425.99,3
I0009102,O015929,P0334,1,216.0,0
I0009103,O008066,P0378,1,220.51,0
I0009104,O003367,P0236,1,420.67,8
I0009105,O015153,P0215,1,238.92,0
I0009106,O000590,P0012,2,295.57,0
I0009107,O011578,P0306,2,305.2,3
I0009108,O019360,P0285,2,43.59,8
I0009109,O005999,P0388,1,284.63,0
I0009110,O006458,P0470,1,451.23,0
I0009111,O008450,P0446,1,142.3,0
I0009112,O016373,P0117,2,256.3,0
I0009113,O019932,P0158,1,170.81,0
I0009114,O006058,P0047,2,171.4,0
I0009115,O014944,P0174,2,324.36,3
I0009116,O002872,P0229,1,65.45,3
I0009117,O019316,P0001,1,97.85,15
I0009118,O016613,P0141,1,120.83,0
I0009119,O001818,P0313,1,92.22,0
I0009120,O017581,P0209,1,255.45,3
I0009121,O001377,P0168,1,383.22,3
I0009122,O007603,P0400,1,324.55,8
I0009123,O000751,P0349,3,182.88,8
I0009124,O007555,P0373,2,286.86,3
I0009125,O018095,P0030,1,59.36,0
I0009126,O004017,P0410,1,282.02,0
I0009127,O013582,P0256,1,363.9,0
I0009128,O010564,P0083,1,468.3,0
I0009129,O005131,P0061,2,197.86,3
I0009130,O019073,P0125,1,264.98,0
I0009131,O011293,P0243,1,440.51,0
I0009132,O008257,P0160,1,388.01,0
I0009133,O004055,P0177,2,450.71,0
I0009134,O019316,P0403,2,120.18,0
I0009135,O012071,P0036,2,222.41,0
I0009136,O012967,P0256,1,363.9,0
I0009137,O006227,P0233,1,331.25,0
I0009138,O002960,P0342,1,213.28,0
I0009139,O012697,P0038,1,188.41,8
I0009140,O010580,P0461,1,222.63,0
I0009141,O002664,P0100,1,202.15,8
I0009142,O018534,P0239,1,194.89,0
I0009143,O005081,P0288,1,323.61,15
I0009144,O003361,P0191,1,111.88,0
I0009145,O000383,P0219,1,207.33,0
I0009146,O005740,P0455,1,212.67,8
I0009147,O016459,P0414,3,181.23,0
I0009148,O008136,P0278,2,308.51,0
I0009149,O016063,P0049,1,172.56,0
I0009150,O012986,P0385,1,381.42,0
I0009151,O006771,P0058,1,206.4,0
I0009152,O015038,P0365,1,164.36,0
I0009153,O003309,P0282,1,55.45,3
I0009154,O010208,P0260,1,280.38,0
I0009155,O001201,P0269,1,158.53,0
I0009156,O011039,P0340,1,170.95,0
I0009157,O013872,P0099,1,163.59,0
I0009158,O012075,P0270,1,200.75,0
I0009159,O002849,P0021,1,475.56,0
I0009160,O001297,P0277,1,149.12,0
I0009161,O006297,P0304,1,409.34,3
I0009162,O009161,P0085,1,234.32,0
I0009163,O016915,P0381,1,356.9,0
I0009164,O019529,P0381,2,356.9,0
I0009165,O000855,P0346,1,97.24,3
I0009166,O015265,P0008,1,155.98,0
I0009167,O005459,P0494,1,218.03,0
I0009168,O003503,P0259,1,461.3,8
I0009169,O019324,P0445,1,389.49,3
I0009170,O000780,P0349,2,182.88,0
I0009171,O002343,P0382,1,344.92,0
I0009172,O011163,P0424,2,462.04,0
I0009173,O002337,P0198,1,212.63,15
I0009174,O003827,P0062,1,292.26,0
I0009175,O018071,P0426,2,305.24,8
I0009176,O017964,P0170,1,441.31,3
I0009177,O018027,P0192,1,58.84,0
I0009178,O002841,P0323,1,330.07,0
I0009179,O014246,P0327,1,111.98,3
I0009180,O014090,P0387,1,390.7,3
I0009181,O013888,P0452,1,454.35,0
I0009182,O009110,P0297,1,391.2,0
I0009183,O012802,P0356,3,380.69,8
I0009184,O010677,P0301,1,169.21,0
I0009185,O012362,P0212,1,152.97,3
I0009186,O012440,P0321,1,297.99,0
I0009187,O011419,P0077,1,272.31,0
I0009188,O001730,P0192,1,58.84,0
I0009189,O018635,P0180,1,309.09,8
I0009190,O007460,P0247,1,312.12,0
I0009191,O011110,P0158,1,170.81,3
I0009192,O019854,P0221,1,369.42,0
I0009193,O014067,P0289,2,123.92,0
I0009194,O005797,P0461,1,222.63,3
I0009195,O010837,P0375,1,167.15,0
I0009196,O004746,P0288,4,323.61,0
I0009197,O008948,P0361,1,333.06,0
I0009198,O011058,P0468,2,96.27,3
I0009199,O011751,P0181,1,283.47,0
I0009200,O015860,P0371,1,393.61,15
I0009201,O008817,P0349,3,182.88,8
I0009202,O017272,P0165,3,246.0,3
I0009203,O008221,P0464,1,290.81,0
I0009204,O007808,P0175,1,96.46,0
I0009205,O000248,P0308,2,195.39,0
I0009206,O008321,P0434,1,434.92,3
I0009207,O010871,P0481,1,79.42,0
I0009208,O009125,P0198,2,212.63,3
I0009209,O013862,P0108,1,66.61,3
I0009210,O005778,P0365,2,164.36,8
I0009211,O013600,P0439,2,187.74,15
I0009212,O016537,P0118,2,155.69,3
I0009213,O006957,P0451,3,337.56,0
I0009214,O010596,P0035,1,228.08,0
I0009215,O017162,P0492,2,220.74,8
I0009216,O007834,P0096,3,318.87,8
I0009217,O005139,P0431,1,325.36,15
I0009218,O008217,P0054,1,361.07,0
I0009219,O005742,P0147,1,225.98,0
I0009220,O007591,P0449,2,207.8,0
I0009221,O014067,P0302,1,222.85,3
I0009222,O014184,P0039,1,416.77,15
I0009223,O003661,P0380,2,128.66,0
I0009224,O017130,P0362,1,203.65,8
I0009225,O000063,P0404,1,424.83,0
I0009226,O012433,P0351,1,148.11,0
I0009227,O014904,P0101,3,375.15,0
I0009228,O002191,P0179,2,250.49,0
I0009229,O003142,P0474,3,106.82,0
I0009230,O017005,P0486,1,148.28,0
I0009231,O008647,P0224,4,307.95,8
I0009232,O011577,P0235,1,175.5,8
I0009233,O009629,P0488,2,162.57,0
I0009234,O007312,P0015,1,347.34,0
I0009235,O011989,P0095,2,138.02,0
I0009236,O006253,P0427,2,103.26,0
I0009237,O008691,P0371,3,393.61,0
I0009238,O011556,P0303,1,337.24,8
I0009239,O004587,P0282,1,55.45,0
I0009240,O006995,P0432,1,116.45,0
I0009241,O015486,P0149,1,218.34,0
I0009242,O004301,P0411,1,168.06,0
I0009243,O005156,P0128,1,446.38,0
I0009244,O013840,P0336,2,54.6,0
I0009245,O009236,P0000,1,134.63,0
I0009246,O017846,P0230,1,310.08,0
I0009247,O000928,P0276,3,134.79,0
I0009248,O000899,P0284,1,165.77,0
I0009249,O003599,P0093,1,292.55,0
I0009250,O016155,P0121,1,204.26,8
I0009251,O002682,P0410,1,282.02,0
I0009252,O002600,P0101,2,375.15,15
I0009253,O008511,P0073,2,215.59,0
I0009254,O019243,P0353,2,323.12,0
I0009255,O008213,P0175,1,96.46,15
I0009256,O008232,P0338,1,97.38,0
I0009257,O003294,P0217,1,126.14,0
I0009258,O008425,P0322,2,206.72,0
I0009259,O016887,P0366,1,66.08,0
I0009260,O018192,P0223,1,251.22,3
I0009261,O009915,P0057,2,187.55,0
I0009262,O010355,P0381,2,356.9,0
I0009263,O015749,P0120,3,325.98,0
I0009264,O018018,P0313,3,92.22,0
I0009265,O011978,P0392,1,341.55,0
I0009266,O000203,P0267,4,464.42,0
I0009267,O001308,P0441,1,164.92,0
I0009268,O000297,P0206,2,362.12,3
I0009269,O012239,P0020,1,204.77,0
I0009270,O008065,P0316,1,305.7,0
I0009271,O004438,P0200,1,217.35,0
I0009272,O007114,P0476,2,341.63,3
I0009273,O006889,P0481,1,79.42,0
I0009274,O016973,P0307,3,118.43,0
I0009275,O017325,P0249,2,271.83,0
I0009276,O019853,P0313,1,92.22,0
I0009277,O013477,P0377,1,116.64,8
I0009278,O016926,P0392,3,341.55,8
I0009279,O010697,P0109,1,161.45,0
I0009280,O004129,P0132,1,158.16,0
I0009281,O002848,P0472,1,397.99,3
I0009282,O014168,P0445,2,389.49,0
I0009283,O001644,P0498,1,208.7,3
I0009284,O009804,P0453,2,137.9,3
I0009285,O009336,P0022,1,148.35,8
I0009286,O009446,P0391,1,114.19,0
I0009287,O007174,P0261,3,249.98,0
I0009288,O005078,P0193,3,275.02,0
I0009289,O015836,P0458,2,428.75,0
I0009290,O014013,P0291,2,343.26,3
I0009291,O002688,P0125,1,264.98,0
I0009292,O009758,P0111,1,295.35,0
I0009293,O006955,P0204,2,435.98,3
I0009294,O013943,P0023,1,191.23,8
I0009295,O012835,P0138,1,388.37,0
I0009296,O010667,P0185,2,297.98,0
I0009297,O018750,P0455,2,212.67,0
I0009298,O011172,P0433,3,250.85,0
I0009299,O002231,P0456,1,267.86,0
I0009300,O001968,P0067,1,466.33,0
I0009301,O017117,P0155,1,350.02,8
I0009302,O012858,P0273,1,154.06,8
I0009303,O015777,P0287,1,390.56,8
I0009304,O016161,P0459,1,385.86,0
I0009305,O012355,P0016,1,188.45,3
I0009306,O015994,P0175,1,96.46,8
I0009307,O003575,P0341,1,157.29,8
I0009308,O007036,P0261,1,249.98,3
I0009309,O010059,P0421,1,323.19,8
I0009310,O014116,P0411,1,168.06,3
I0009311,O013114,P0062,1,292.26,3
I0009312,O019804,P0281,1,437.46,0
I0009313,O001462,P0378,1,220.51,0
I0009314,O001447,P0264,1,198.23,0
I0009315,O015657,P0311,1,354.81,0
I0009316,O001951,P0007,2,259.81,0
I0009317,O019312,P0074,1,177.76,0
I0009318,O010646,P0115,1,188.54,3
I0009319,O013043,P0168,1,383.22,8
I0009320,O008425,P0039,1,416.77,0
I0009321,O007931,P0171,1,209.16,8
I0009322,O001219,P0062,4,292.26,3
I0009323,O014822,P0177,2,450.71,0
I0009324,O014401,P0359,1,451.13,15
I0009325,O009099,P0187,1,439.71,0
I0009326,O007014,P0365,1,164.36,0
I0009327,O011514,P0170,2,441.31,0
I0009328,O004820,P0201,2,447.72,0
I0009329,O000428,P0091,2,360.54,8
I0009330,O017379,P0194,1,399.13,0
I0009331,O008905,P0363,1,427.8,3
I0009332,O007722,P0328,2,438.0,0
I0009333,O019846,P0340,1,170.95,3
I0009334,O010905,P0482,1,429.55,0
I0009335,O003235,P0249,1,271.83,8
I0009336,O000324,P0335,1,150.82,0
I0009337,O016449,P0029,2,135.48,0
I0009338,O003986,P0431,1,325.36,3
I0009339,O007473,P0221,1,369.42,3
I0009340,O014345,P0006,1,241.76,0
I0009341,O005522,P0059,1,177.15,3
I0009342,O017716,P0082,4,175.26,8
I0009343,O018638,P0455,1,212.67,0
I0009344,O009984,P0209,3,255.45,0
I0009345,O009214,P0309,1,365.17,3
I0009346,O018468,P0473,3,405.32,0
I0009347,O019945,P0115,1,188.54,0
I0009348,O008577,P0190,1,478.62,0
I0009349,O011142,P0115,1,188.54,8
I0009350,O003825,P0164,1,108.05,8
I0009351,O008775,P0208,1,399.94,3
I0009352,O000995,P0203,1,406.55,8
I0009353,O005518,P0175,3,96.46,8
I0009354,O004868,P0174,2,324.36,0
I0009355,O000648,P0330,2,201.31,0
I0009356,O005017,P0010,1,335.89,0
I0009357,O015418,P0034,1,375.79,0
I0009358,O000535,P0311,2,354.81,3
I0009359,O007013,P0413,1,323.45,15
I0009360,O010429,P0278,2,308.51,0
I0009361,O015051,P0230,1,310.08,8
I0009362,O017149,P0145,1,403.47,0
I0009363,O018069,P0144,3,176.32,8
I0009364,O019920,P0002,2,266.8,0
I0009365,O005903,P0195,1,187.27,0
I0009366,O006197,P0459,1,385.86,8
I0009367,O006398,P0392,2,341.55,15
I0009368,O013375,P0230,2,310.08,3
I0009369,O019910,P0171,3,209.16,0
I0009370,O005209,P0346,1,97.24,0
I0009371,O008041,P0097,1,356.09,3
I0009372,O004407,P0390,2,144.56,3
I0009373,O016304,P0231,1,184.67,8
I0009374,O007912,P0298,1,163.52,0
I0009375,O012581,P0453,1,137.9,15
I0009376,O001140,P0022,1,148.35,15
I0009377,O000930,P0030,2,59.36,0
I0009378,O012574,P0467,3,85.65,3
I0009379,O003264,P0434,1,434.92,0
I0009380,O012170,P0221,1,369.42,0
I0009381,O013027,P0134,1,293.55,0
I0009382,O018265,P0479,1,322.02,3
I0009383,O018432,P0449,3,207.8,0
I0009384,O017613,P0466,1,246.51,8
I0009385,O000542,P0007,1,259.81,0
I0009386,O017519,P0077,1,272.31,3
I0009387,O000802,P0154,1,175.08,0
I0009388,O017556,P0237,1,114.49,0
I0009389,O005113,P0475,1,340.62,8
I0009390,O016814,P0167,1,333.29,0
I0009391,O007371,P0101,2,375.15,3
I0009392,O006787,P0233,2,331.25,3
I0009393,O004163,P0162,1,472.8,0
I0009394,O002358,P0391,1,114.19,0
I0009395,O004726,P0147,1,225.98,3
I0009396,O006847,P0244,1,165.69,0
I0009397,O002546,P0086,1,154.99,0
I0009398,O001560,P0358,1,469.38,0
I0009399,O006542,P0112,1,32.95,8
I0009400,O019933,P0004,2,418.64,0
I0009401,O009359,P0323,3,330.07,0
I0009402,O011730,P0210,1,139.13,0
I0009403,O017628,P0104,1,169.8,0
I0009404,O000744,P0498,1,208.7,8
I0009405,O008249,P0248,1,437.63,0
I0009406,O011432,P0048,3,392.09,0
I0009407,O018605,P0164,1,108.05,0
I0009408,O004227,P0319,1,240.13,8
I0009409,O011613,P0032,1,452.5,15
I0009410,O001652,P0028,1,94.72,0
I0009411,O013167,P0203,1,406.55,0
I0009412,O016226,P0104,1,169.8,0
I0009413,O018371,P0454,1,60.55,0
I0009414,O018696,P0337,2,199.74,3
I0009415,O002845,P0359,2,451.13,0
I0009416,O013212,P0409,1,257.64,0
I0009417,O010578,P0481,1,79.42,8
I0009418,O016586,P0403,1,120.18,0
I0009419,O006159,P0179,1,250.49,8
I0009420,O003865,P0321,1,297.99,0
I0009421,O019136,P0248,1,437.63,0
I0009422,O003462,P0095,1,138.02,0
I0009423,O018109,P0102,1,277.59,8
I0009424,O016370,P0346,1,97.24,3
I0009425,O011073,P0284,1,165.77,0
I0009426,O015343,P0316,1,305.7,0
I0009427,O008911,P0490,1,369.06,0
I0009428,O002929,P0437,3,348.91,0
I0009429,O005762,P0274,3,267.39,0
I0009430,O016519,P0148,1,434.8,3
I0009431,O010098,P0420,1,453.96,0
I0009432,O012183,P0423,1,312.34,0
I0009433,O013414,P0225,1,200.18,0
I0009434,O006901,P0472,1,397.99,0
I0009435,O010989,P0223,3,251.22,0
I0009436,O015071,P0347,2,160.16,0
I0009437,O016777,P0276,3,134.79,0
I0009438,O018783,P0460,2,243.03,8
I0009439,O006839,P0435,2,120.72,0
I0009440,O018699,P0018,2,88.6,0
I0009441,O003104,P0240,1,147.37,15
I0009442,O015581,P0171,1,209.16,0
I0009443,O017315,P0157,1,224.52,0
I0009444,O000067,P0139,3,401.37,3
I0009445,O006235,P0233,3,331.25,3
I0009446,O008414,P0463,1,263.26,0
I0009447,O014498,P0290,1,348.57,0
I0009448,O016543,P0290,4,348.57,0
I0009449,O001645,P0240,1,147.37,15
I0009450,O011033,P0489,1,40.59,0
I0009451,O015303,P0368,1,257.9,0
I0009452,O004481,P0075,1,318.63,0
I0009453,O000044,P0473,1,405.32,0
I0009454,O008008,P0207,2,211.49,0
I0009455,O001776,P0264,1,198.23,0
I0009456,O001215,P0177,2,450.71,8
I0009457,O002536,P0097,2,356.09,8
I0009458,O003526,P0057,3,187.55,3
I0009459,O009919,P0175,1,96.46,0
I0009460,O017989,P0460,1,243.03,15
I0009461,O003742,P0423,1,312.34,3
I0009462,O010767,P0063,4,109.15,3
I0009463,O017889,P0351,1,148.11,3
I0009464,O013398,P0285,1,43.59,0
I0009465,O011692,P0039,1,416.77,3
I0009466,O006941,P0226,1,449.61,0
I0009467,O002252,P0473,1,405.32,0
I0009468,O001432,P0097,1,356.09,0
I0009469,O011132,P0301,1,169.21,3
I0009470,O003839,P0430,1,450.51,3
I0009471,O009149,P0181,1,283.47,3
I0009472,O002362,P0246,1,145.34,0
I0009473,O017008,P0206,2,362.12,0
I0009474,O001596,P0279,1,151.48,8
I0009475,O007060,P0497,1,174.25,0
I0009476,O007775,P0452,1,454.35,0
I0009477,O003004,P0147,1,225.98,3
I0009478,O002543,P0051,2,187.04,0
I0009479,O013172,P0354,1,241.73,15
I0009480,O006389,P0409,1,257.64,0
I0009481,O018170,P0154,1,175.08,0
I0009482,O010663,P0492,2,220.74,0
I0009483,O012536,P0013,2,227.37,3
I0009484,O006157,P0022,1,148.35,0
I0009485,O016580,P0487,1,335.5,8
I0009486,O010972,P0008,1,155.98,3
I0009487,O000791,P0360,1,285.43,0
I0009488,O003187,P0119,1,174.7,0
I0009489,O005060,P0498,1,208.7,3
I0009490,O001458,P0029,3,135.48,0
I0009491,O015733,P0495,1,438.76,0
I0009492,O018487,P0222,1,409.67,3
I0009493,O001669,P0263,1,119.43,0
I0009494,O004428,P0483,1,443.69,8
I0009495,O001484,P0283,1,418.39,0
I0009496,O006304,P0373,1,286.86,3
I0009497,O017424,P0166,1,136.68,8
I0009498,O002815,P0099,1,163.59,8
I0009499,O017702,P0337,4,199.74,8
I0009500,O011453,P0210,1,139.13,0
I0009501,O017352,P0483,1,443.69,0
I0009502,O008222,P0203,1,406.55,0
I0009503,O018169,P0403,1,120.18,8
I0009504,O011989,P0282,2,55.45,0
I0009505,O005817,P0077,1,272.31,0
I0009506,O002790,P0222,1,409.67,0
I0009507,O008549,P0453,1,137.9,0
I0009508,O011906,P0130,1,100.28,0
I0009509,O008822,P0121,1,204.26,15
I0009510,O001222,P0333,1,478.02,0
I0009511,O014202,P0335,1,150.82,0
I0009512,O016105,P0128,3,446.38,8
I0009513,O002718,P0055,3,358.05,0
I0009514,O016523,P0175,1,96.46,0
I0009515,O011558,P0433,3,250.85,3
I0009516,O012762,P0175,2,96.46,0
I0009517,O009852,P0042,1,436.4,0
I0009518,O000110,P0206,1,362.12,0
I0009519,O016620,P0232,2,222.63,0
I0009520,O009229,P0363,1,427.8,3
I0009521,O005551,P0151,1,210.61,0
I0009522,O015109,P0277,1,149.12,0
I0009523,O006070,P0037,1,397.62,8
I0009524,O016738,P0024,3,181.29,0
I0009525,O012415,P0286,2,155.26,0
I0009526,O013058,P0311,1,354.81,3
I0009527,O007037,P0342,3,213.28,3
I0009528,O018592,P0089,1,239.92,0
I0009529,O012136,P0135,1,139.13,0
I0009530,O006642,P0092,1,177.8,0
I0009531,O010434,P0262,1,473.85,8
I0009532,O001383,P0438,1,247.17,0
I0009533,O019994,P0178,1,255.08,0
I0009534,O006100,P0050,1,354.55,3
I0009535,O009309,P0278,3,308.51,0
I0009536,O019410,P0274,2,267.39,0
I0009537,O014486,P0308,3,195.39,0
I0009538,O018870,P0302,2,222.85,3
I0009539,O009465,P0017,1,216.64,0
I0009540,O010164,P0003,1,108.11,15
I0009541,O009060,P0061,1,197.86,0
I0009542,O016985,P0104,1,169.8,3
I0009543,O002545,P0289,1,123.92,3
I0009544,O008560,P0374,1,197.73,3
I0009545,O014764,P0013,1,227.37,8
I0009546,O002237,P0126,1,328.46,0
I0009547,O014861,P0123,1,211.04,0
I0009548,O016847,P0007,3,259.81,15
I0009549,O003166,P0126,1,328.46,0
I0009550,O000312,P0422,1,209.48,15
I0009551,O014771,P0402,1,401.48,0
I0009552,O000035,P0009,1,357.58,0
I0009553,O001020,P0023,1,191.23,0
I0009554,O001109,P0112,1,32.95,0
I0009555,O004466,P0106,4,165.0,0
I0009556,O016788,P0136,1,457.12,0
I0009557,O001505,P0203,1,406.55,0
I0009558,O018633,P0198,1,212.63,8
I0009559,O000246,P0234,1,384.68,0
I0009560,O007267,P0351,1,148.11,0
I0009561,O004309,P0489,1,40.59,0
I0009562,O006856,P0344,1,94.85,0
I0009563,O007499,P0137,1,159.21,0
I0009564,O006179,P0072,1,394.54,8
I0009565,O015943,P0187,1,439.71,0
I0009566,O013582,P0280,1,464.08,15
I0009567,O002809,P0196,2,241.37,0
I0009568,O006987,P0253,3,84.29,3
I0009569,O009288,P0492,1,220.74,0
I0009570,O018512,P0237,3,114.49,0
I0009571,O010396,P0088,1,390.32,0
I0009572,O008508,P0000,1,134.63,0
I0009573,O012503,P0275,1,209.65,8
I0009574,O017664,P0113,1,289.96,3
I0009575,O002830,P0429,1,311.84,8
I0009576,O003421,P0010,1,335.89,3
I0009577,O011682,P0395,2,195.32,15
I0009578,O012175,P0095,1,138.02,15
I0009579,O004090,P0148,2,434.8,0
I0009580,O018572,P0062,1,292.26,15
I0009581,O011688,P0155,1,350.02,8
I0009582,O002774,P0098,1,66.95,0
I0009583,O001337,P0190,2,478.62,0
I0009584,O018124,P0020,1,204.77,0
I0009585,O000070,P0301,1,169.21,0
I0009586,O016617,P0224,2,307.95,3
I0009587,O008496,P0102,2,277.59,3
I0009588,O018948,P0117,1,256.3,3
I0009589,O015058,P0152,2,218.04,3
I0009590,O009751,P0416,2,218.0,0
I0009591,O012024,P0421,1,323.19,0
I0009592,O006103,P0208,3,399.94,0
I0009593,O010292,P0415,1,246.35,3
I0009594,O018691,P0143,1,442.4,0
I0009595,O019501,P0390,1,144.56,0
I0009596,O015808,P0471,1,383.31,0
I0009597,O012604,P0303,1,337.24,3
I0009598,O002380,P0048,2,392.09,0
I0009599,O005320,P0164,1,108.05,0
I0009600,O014871,P0058,1,206.4,15
I0009601,O008135,P0063,1,109.15,0
I0009602,O010974,P0341,2,157.29,0
I0009603,O000673,P0492,2,220.74,3
I0009604,O010851,P0342,1,213.28,3
I0009605,O014181,P0351,1,148.11,0
I0009606,O001261,P0005,1,176.21,0
I0009607,O009189,P0456,1,267.86,8
I0009608,O002219,P0129,1,434.1,15
I0009609,O014720,P0454,2,60.55,0
I0009610,O003778,P0432,1,116.45,0
I0009611,O019315,P0237,1,114.49,0
I0009612,O011093,P0396,1,182.46,8
I0009613,O001694,P0485,1,157.69,3
I0009614,O015287,P0320,1,368.8,3
I0009615,O017972,P0108,1,66.61,0
I0009616,O000649,P0420,3,453.96,8
I0009617,O005426,P0333,1,478.02,15
I0009618,O017173,P0215,1,238.92,0
I0009619,O011061,P0076,1,202.01,0
I0009620,O019320,P0152,4,218.04,8
I0009621,O015811,P0297,3,391.2,0
I0009622,O004578,P0353,2,323.12,0
I0009623,O011133,P0232,2,222.63,0
I0009624,O017046,P0469,1,86.82,0
I0009625,O010693,P0166,1,136.68,0
I0009626,O000651,P0345,3,45.3,0
I0009627,O013263,P0124,1,27.34,0
I0009628,O012427,P0235,1,175.5,3
I0009629,O001908,P0238,1,275.44,8
I0009630,O017138,P0418,1,292.43,8
I0009631,O019030,P0027,1,348.18,0
I0009632,O010422,P0048,2,392.09,0
I0009633,O013814,P0427,1,103.26,0
I0009634,O004549,P0189,3,173.89,0
I0009635,O014342,P0449,1,207.8,3
I0009636,O007135,P0432,1,116.45,0
I0009637,O015243,P0063,1,109.15,0
I0009638,O011625,P0246,1,145.34,3
I0009639,O012053,P0171,1,209.16,3
I0009640,O011176,P0240,1,147.37,0
I0009641,O017435,P0138,1,388.37,8
I0009642,O010254,P0028,1,94.72,0
I0009643,O018678,P0440,1,210.08,0
I0009644,O000720,P0299,1,341.96,0
I0009645,O016785,P0062,1,292.26,0
I0009646,O013794,P0206,3,362.12,3
I0009647,O003173,P0167,1,333.29,3
I0009648,O001034,P0337,1,199.74,3
I0009649,O004970,P0261,1,249.98,0
I0009650,O018745,P0255,1,323.06,3
I0009651,O012575,P0031,1,201.39,0
I0009652,O017713,P0364,1,270.71,0
I0009653,O011129,P0120,1,325.98,0
I0009654,O003879,P0215,1,238.92,0
I0009655,O014141,P0336,2,54.6,0
I0009656,O002290,P0442,1,324.56,0
I0009657,O005908,P0442,1,324.56,0
I0009658,O017140,P0454,1,60.55,0
I0009659,O009950,P0467,1,85.65,0
I0009660,O016840,P0332,1,216.32,3
I0009661,O019542,P0488,1,162.57,3
I0009662,O005266,P0353,1,323.12,0
I0009663,O016243,P0089,1,239.92,3
I0009664,O014035,P0309,1,365.17,0
I0009665,O014520,P0457,1,207.39,0
I0009666,O010040,P0428,1,394.1,0
I0009667,O014833,P0289,1,123.92,0
I0009668,O001369,P0312,1,195.45,8
I0009669,O000795,P0449,1,207.8,0
I0009670,O003227,P0242,1,153.07,3
I0009671,O003520,P0186,1,103.65,8
I0009672,O011035,P0240,1,147.37,3
I0009673,O011138,P0105,1,69.19,0
I0009674,O016296,P0369,1,391.96,0
I0009675,O009638,P0154,1,175.08,3
I0009676,O017760,P0227,2,277.79,3
I0009677,O004573,P0249,3,271.83,3
I0009678,O000177,P0216,1,206.46,0
I0009679,O012345,P0052,1,108.22,0
I0009680,O016804,P0336,1,54.6,0
I0009681,O014610,P0405,1,297.27,3
I0009682,O003180,P0377,1,116.64,0
I0009683,O001236,P0484,1,444.25,0
I0009684,O014814,P0487,1,335.5,3
I0009685,O011188,P0100,1,202.15,3
I0009686,O019490,P0232,1,222.63,0
I0009687,O010388,P0485,1,157.69,0
